Followers,Type
7,Humain
292,Humain
372,Humain
80,Humain
93,Humain
60,Humain
176,Humain
92,Humain
205,Humain
34,Humain
183,Humain
91,Humain
454,Humain
26,Humain
80,Humain
1086,Humain
43,Humain
74,Humain
14,Humain
147,Humain
18,Humain
66,Humain
479,Humain
1035,Humain
84,Humain
28,Humain
30,Humain
40,Humain
12,Humain
5,Humain
76,Humain
0,Humain
32,Humain
593,Humain
43,Humain
50,Humain
3,Humain
3861,Humain
8,Humain
63,Humain
15,Humain
60,Humain
323,Humain
57,Humain
13,Humain
105,Humain
25,Humain
6074,Humain
7,Humain
24,Humain
21,Humain
19,Humain
46,Humain
1253,Humain
22,Humain
15,Humain
5,Humain
38,Humain
246,Humain
123,Humain
169,Humain
30,Humain
40,Humain
147,Humain
272,Humain
14,Humain
64,Humain
73,Humain
61,Humain
153,Humain
37,Humain
346,Humain
1954,Humain
75,Humain
20,Humain
12,Humain
165,Humain
21,Humain
68,Humain
192,Humain
75,Humain
179,Humain
230,Humain
2523,Humain
4,Humain
24,Humain
77,Humain
84,Humain
16,Humain
154,Humain
115,Humain
28,Humain
133,Humain
477,Humain
24,Humain
252,Humain
26,Humain
334,Humain
61,Humain
698,Humain
80,Humain
166,Humain
106,Humain
65,Humain
8,Humain
31,Humain
36,Humain
150,Humain
150,Humain
19,Humain
33,Humain
3,Humain
