Compte,empty,Type
i-like-robots,11.11111111111111,Human
ofrobots,83.33333333333334,Human
libotony,92.13483146067416,Human
botanicus,0.0,Human
mrjonesbot,25.0,Human
olgabot,0.0,Human
paleolimbot,82.35294117647058,Human
jeremyabbott,0.0,Human
sagalbot,38.92215568862276,Human
knobotz,71.42857142857143,Human
miabbott,0.0,Human
p3x-robot,50.0,Human
ericbottard,32.11009174311927,Human
jbottigliero,14.285714285714285,Human
JamesBotterill,0.0,Human
botimer,36.36363636363637,Human
dabbott,1.1450381679389312,Human
jeffreymkabot,20.0,Human
mobile-devx-github-bot,0.0,Human
vaadin-bot,100.0,Human
glickbot,0.0,Human
dxrobot,100.0,Human
sacloud-bot,6.896551724137931,Human
RiotTranslateBot,72.22222222222221,Human
acarabott,27.27272727272727,Human
bottlenecked,0.0,Human
warmrobot,44.44444444444444,Human
BloggerBust-bot,25.0,Human
andreubotella,0.0,Human
cristianbote,19.672131147540984,Human
bbottema,0.0,Human
mrrobot47,8.88888888888889,Human
jesusbotella,0.0,Human
ninjarobot,0.0,Human
TheHipbot,18.181818181818183,Human
TurekBot,0.0,Human
tld-update-bot,100.0,Human
bobotu,10.204081632653061,Human
boenrobot,11.76470588235294,Human
larrybotha,0.0,Human
botandrose,2.1739130434782608,Human
wbotelhos,0.0,Human
KarishmaBothara,32.038834951456316,Human
sarbbottam,12.5,Human
ebot1234,0.0,Human
botika,47.5,Human
cjbottaro,2.941176470588235,Human
tensorflow-graphics-github-robot,0.0,Human
foxbot,3.4090909090909087,Human
vitobotta,0.0,Human
KittyBot,11.11111111111111,Human
TheAIBot,0.0,Human
BoTime,0.0,Human
iobotis,70.83333333333334,Human
jrbotros,0.0,Human
botev,0.0,Human
adrianbota,0.0,Human
dawsbot,27.27272727272727,Human
amitaekbote,13.333333333333334,Human
cristina0botez,92.3076923076923,Human
tibotiber,0.0,Human
austbot,0.0,Human
PerBothner,0.0,Human
cbothner,0.0,Human
ParthBarot-BoTreeConsulting,20.0,Human
frankandrobot,0.0,Human
ztalbot2000,0.0,Human
brokenbot,50.0,Human
charliesbot,25.0,Human
wootsbot,38.88888888888889,Human
glide-copybara-robot,0.8064516129032258,Human
UberOpenSourceBot,30.57851239669421,Human
jjrobothamho,2.2388059701492535,Human
trax-robot,0.0,Human
bothra90,4.545454545454546,Human
glotbot,16.08695652173913,Human
jbobotek,11.864406779661017,Human
ohbot,50.0,Human
xobotyi,10.526315789473683,Human
gvisor-bot,0.0,Human
KadoBOT,53.78151260504202,Human
codeboten,11.742424242424242,Human
robotmrv,0.0,Human
graalvmbot,56.15141955835961,Human
haribote,37.142857142857146,Human
moonwalker-bot,4.568527918781726,Human
achoboter,14.285714285714285,Human
usercont-release-bot,0.0,Human
subotic,33.33333333333333,Human
pabbott0,0.0,Human
breakingrobot,50.0,Human
leontalbot,0.0,Human
pydio-bot,100.0,Human
brettchabot,0.34602076124567477,Human
alshaboti,0.0,Human
abotiamnot,20.0,Human
rybot666,0.0,Human
opensource-assist,100.0,Human
wking-io,50.0,Human
sonic-ios-dev,0.0,Human
drj-io,83.33333333333334,Human
loeffel-io,10.0,Human
Alexandre-io,62.5,Human
Alban-io,85.0,Human
nhz-io,83.33333333333334,Human
ylv-io,100.0,Human
vlad-ion,64.28571428571429,Human
btzr-io,0.0,Human
manuel-di-iorio,50.0,Human
prologic,0.0,Human
JDragovichAlertLogic,0.0,Human
binarylogic,100.0,Human
techknowlogick,66.10169491525424,Human
logicminds,0.0,Human
easylogic,0.0,Human
Teknologica,5.88235294117647,Human
srikanthlogic,11.11111111111111,Human
logic-building,81.67938931297711,Human
FuzzicalLogic,61.53846153846154,Human
SlowLogicBoy,25.0,Human
viralogic,50.0,Human
chasinglogic,64.70588235294117,Human
bitsoflogic,0.0,Human
QuLogic,0.9762900976290098,Human
IKnowLogic,0.0,Human
millerlogic,0.0,Human
FlickerLogicalStack,0.0,Human
scoder,66.66666666666666,Human
rzcoder,83.33333333333334,Human
jdxcode,75.0,Human
graemecode,71.01449275362319,Human
colethecoder,100.0,Human
giventocode,51.5625,Human
akcoder,0.0,Human
architectcodes,0.0,Human
fancycode,30.0,Human
codecholeric,6.4,Human
dcodeIO,0.0,Human
codesoap,0.0,Human
SpeedyCoder,66.66666666666666,Human
codelucas,14.285714285714285,Human
lukencode,64.28571428571429,Human
Anonycoders,53.84615384615385,Human
prettycoder,9.01639344262295,Human
codenrhoden,9.803921568627452,Human
thecodeboss,0.0,Human
codegangsta,66.66666666666666,Human
TattdCodeMonkey,16.666666666666664,Human
crankycoder,24.074074074074073,Human
coderaiser,0.0,Human
coderanger,10.0,Human
bpicode,39.705882352941174,Human
cjcodes,0.0,Human
haadcode,57.14285714285714,Human
codeTom,0.0,Human
codekiln,100.0,Human
TraGicCode,42.857142857142854,Human
seriouscoderone,92.3076923076923,Human
typicode,80.0,Human
jstacoder,25.0,Human
ncode,69.04761904761905,Human
cursedcoder,72.72727272727273,Human
codeandcats,3.4482758620689653,Human
NorthSeacoder,14.285714285714285,Human
tk-codes,23.076923076923077,Human
andrewmcodes,0.0,Human
ncodes,23.11320754716981,Human
fabiosantoscode,5.263157894736842,Human
itai-codefresh,85.18518518518519,Human
tpluscode,66.66666666666666,Human
dipujscoder,12.5,Human
codebude,4.545454545454546,Human
codeforequity-at,100.0,Human
codesmith14,76.74418604651163,Human
Cr45hCode,0.0,Human
CoderZhi,25.925925925925924,Human
codebytere,0.0,Human
bxcodec,82.35294117647058,Human
ChimeraCoder,0.0,Human
picocodes,15.384615384615385,Human
codemanki,7.142857142857142,Human
codemaestro64,0.0,Human
goodcode,0.0,Human
faisaltheparttimecoder,60.0,Human
yaroslav-codefresh,96.1038961038961,Human
langecode,37.5,Human
cspotcode,0.0,Human
CodeClinch,0.0,Human
KillerCodeMonkey,100.0,Human
justacodefan,0.0,Human
X-Coder264,36.84210526315789,Human
codesome,3.4482758620689653,Human
tricoder42,25.555555555555554,Human
fubar-coder,0.0,Human
coderkevin,0.8928571428571428,Human
JWebCoder,87.65432098765432,Human
Intellicode,27.27272727272727,Human
ediblecode,40.0,Human
codecounselor,68.0,Human
codenamev,4.597701149425287,Human
NamelessCoder,41.48148148148148,Human
ReToCode,0.0,Human
codeworrior,0.0,Human
abbeycode,6.666666666666667,Human
src-code,4.3478260869565215,Human
CodeBaboon,25.0,Human
rubenCodeforges,45.45454545454545,Human
codenio,0.0,Human
ncoden,0.0,Human
CodeSandwich,100.0,Human
ograycode,0.0,Human
MiniCodeMonkey,0.0,Human
taylorcode,0.0,Human
marcodeltutto,7.6923076923076925,Human
CodeJuan,0.0,Human
licode,0.0,Human
codemayank,0.0,Human
coderitual,92.0,Human
Arcoders,100.0,Human
CodeBrew28,6.666666666666667,Human
code-farmz,45.45454545454545,Human
codeDebugTest,66.66666666666666,Human
VibhorCodecianGupta,0.0,Human
ttpcodes,0.0,Human
codenirvana,43.07692307692308,Human
codekoala,0.0,Human
kescherCode,0.0,Human
codeliner,100.0,Human
coder2000,62.5,Human
codearoni,66.66666666666666,Human
HobbitCodes,80.0,Human
Coder1304,0.0,Human
ApCoder123,0.0,Human
lindycoder,57.14285714285714,Human
codeshifu,0.0,Human
Vicodex,55.55555555555556,Human
codekie,63.49206349206349,Human
chancancode,33.33333333333333,Human
escodel,0.0,Human
Biacode,93.54838709677419,Human
qwcode,20.0,Human
splincode,0.0,Human
briancodes,100.0,Human
ivarcode,70.0,Human
TAndraCode,33.33333333333333,Human
iamDecode,9.523809523809524,Human
wcoder,19.526627218934912,Human
coderdiaz,16.666666666666664,Human
modularcoder,85.71428571428571,Human
lambcode,25.0,Human
rickycodes,14.285714285714285,Human
code-crusher,0.0,Human
jshencode,58.82352941176471,Human
sunfishcode,11.11111111111111,Human
SplotyCode,100.0,Human
katelovescode,10.0,Human
thecodejack,0.0,Human
TheFriendlyCoder,98.14814814814815,Human
codejet,0.0,Human
yscoder,100.0,Human
cnicodeme,0.0,Human
vincethecoder,33.33333333333333,Human
codealchemy,0.0,Human
codebeaulieu,0.0,Human
codepb,80.0,Human
codeBelt,66.66666666666666,Human
codeodor,9.090909090909092,Human
Codesleuth,0.0,Human
coderextreme,83.33333333333334,Human
beatscode,0.0,Human
lloricode,50.0,Human
UplinkCoder,100.0,Human
dabcoder,0.0,Human
extcode,100.0,Human
draftcode,61.53846153846154,Human
t0xicCode,23.076923076923077,Human
coderofsalvation,58.06451612903226,Human
codepope,0.0,Human
CodeLenny,0.0,Human
unicoder88,0.0,Human
code4craft,0.0,Human
code-smith,0.0,Human
handcode,0.0,Human
codedread,0.0,Human
coderam,0.0,Human
codekirei,0.0,Human
theBuzzyCoder,0.0,Human
rleigh-codelibre,0.0,Human
nevescode,100.0,Human
thecodershome,0.0,Human
LazoCoder,50.0,Human
coderbyheart,0.0,Human
CoderHuo,0.0,Human
exocode,50.0,Human
dcode,0.0,Human
codemonkey3045,66.66666666666666,Human
felixcodes,9.67741935483871,Human
codeart1st,33.33333333333333,Human
stklcode,0.0,Human
lonelycode,0.0,Human
TarCode,0.0,Human
sky-code,0.0,Human
codecowboy,100.0,Human
hardworkingcoder,0.0,Human
manojdcoder,0.0,Human
codeswholesale,100.0,Human
XenocodeRCE,0.0,Human
robocoder,33.33333333333333,Human
lordcodes,0.0,Human
spatocode,0.0,Human
licodeli,11.11111111111111,Human
Code-Hex,0.0,Human
codelipenghui,14.516129032258066,Human
OpenCode,11.363636363636363,Human
chibicode,2.083333333333333,Human
diego-codes,0.0,Human
spaghetticode,0.0,Human
codecalm,58.730158730158735,Human
CaptainCodeman,14.285714285714285,Human
codebrain,19.2090395480226,Human
olegz-codefresh,92.3076923076923,Human
juliacodez,25.0,Human
codezizo,60.0,Human
donotcodeit,0.0,Human
bencodezen,0.0,Human
carpecodeum,0.0,Human
gloriousCode,0.0,Human
codeninja,0.0,Human
codemile,100.0,Human
swiftcoder,0.0,Human
scottcode,0.0,Human
psxcode,93.10344827586206,Human
CodeWolf86,61.53846153846154,Human
bahdcoder,84.61538461538461,Human
KyorCode,0.0,Human
Coder-256,0.0,Human
fusillicode,0.0,Human
codehearts,0.0,Human
codediodeio,100.0,Human
codeFareith,80.0,Human
Avi-D-coder,0.0,Human
noscode,0.0,Human
TuxCoder,0.0,Human
synercoder,50.0,Human
codejanovic,0.0,Human
mkcode,0.0,Human
AlterCodex,0.0,Human
yousefcodes,0.0,Human
miko-code,0.0,Human
CodeAnimal,0.0,Human
pennycoder,0.0,Human
JaneCoder,0.0,Human
devcodewak,0.0,Human
groovecoder,40.0,Human
pwilczynskiclearcode,56.52173913043478,Human
codenamesubho,0.0,Human
CodeGather,100.0,Human
AlisCode,0.0,Human
mats-claassen,31.03448275862069,Human
CD-Clarke,7.6923076923076925,Human
Ross-Clark,58.82352941176471,Human
sean-clayton,9.67741935483871,Human
factom-clay,74.81481481481481,Human
Krzysztof-Cieslak,0.0,Human
michael-ciniawsky,0.0,Human
dbainbri-ciena,0.0,Human
io-scalecube-ci,28.57142857142857,Human
as-cii,0.0,Human
jhm-ciberman,10.526315789473683,Human
kenjones-cisco,0.0,Human
dino-cikatic,33.33333333333333,Human
vc-ci,16.666666666666664,Human
itdependsnetworks,5.555555555555555,Human
hexfusion,0.0,Human
spideyfusion,95.23809523809523,Human
infusion,100.0,Human
mikrofusion,87.5,Human
nmattia-autoupdate,100.0,Human
AutoSponge,0.0,Human
BergAutomations,0.0,Human
automationator,50.0,Human
automenta,0.0,Human
aws-sdk-go-automation,0.0,Human
Automunge,3.0037546933667083,Human
synapticarbors,8.333333333333332,Human
gaborsar,94.05940594059405,Human
pratikborsadiya,0.0,Human
bors-ltd,22.36842105263158,Human
albertborsos,50.0,Human
tiborsimko,2.9197080291970803,Human
gaborszakacs,65.21739130434783,Human
borsboom,21.428571428571427,Human
GaborSuranyi,20.0,Human
mborsz,2.4390243902439024,Human
aborsu,60.0,Human
KevinGrandon,86.66666666666667,Human
spinlock,87.5,Human
grantjenks,25.0,Human
anacrolix,0.0,Human
pocketjoso,3.614457831325301,Human
mewmew,0.0,Human
basilhariri,72.22222222222221,Human
Hugo101,0.0,Human
hayesall,0.0,Human
carloscuesta,7.142857142857142,Human
kevva,100.0,Human
robshakir,3.278688524590164,Human
adriantran,31.914893617021278,Human
dchenk,0.0,Human
sarun87,35.294117647058826,Human
DrMarcII,56.52173913043478,Human
becw,38.23529411764706,Human
NathanWalker,50.0,Human
bryanl,4.761904761904762,Human
sdemos,0.0,Human
rappdw,39.285714285714285,Human
emilgoldsmith,21.428571428571427,Human
nalesandro,100.0,Human
izgeri,5.88235294117647,Human
jasonrahm,2.9850746268656714,Human
wavebeem,62.18487394957983,Human
pythoneer,40.0,Human
vijaynalawade,8.333333333333332,Human
retgits,0.0,Human
dhillondeep,51.85185185185185,Human
JunielKatarn,31.25,Human
koher,11.538461538461538,Human
bhazelton,15.18987341772152,Human
okdistribute,45.45454545454545,Human
phliar,36.486486486486484,Human
floatdrop,0.0,Human
magro,7.6923076923076925,Human
NathanSweet,0.0,Human
adrake33,33.33333333333333,Human
kristw,37.5,Human
aydrian,44.0,Human
yannickl88,7.894736842105263,Human
heapwolf,10.0,Human
steelydylan,35.0,Human
blimmer,0.0,Human
reidsvilleneuve,57.14285714285714,Human
donmccurdy,12.5,Human
dxinteractive,28.57142857142857,Human
telegraphic,43.75,Human
adamlacoste,0.0,Human
matteosister,40.0,Human
lipangit,0.0,Human
msmathers,26.666666666666668,Human
fanatid,66.66666666666666,Human
aOrz,93.33333333333333,Human
ryanwinchester,66.66666666666666,Human
wendux,0.0,Human
nox,8.333333333333332,Human
awprice,36.95652173913043,Human
TheKeymaster,47.72727272727273,Human
sudodoki,0.0,Human
Zak-C,59.375,Human
mixmasala,22.22222222222222,Human
danielgerlag,48.484848484848484,Human
PauBenetPrat,85.14851485148515,Human
rovansteen,47.22222222222222,Human
aermakov-zalando,0.0,Human
hjacobs,42.857142857142854,Human
pbrant,0.0,Human
nicolargo,9.090909090909092,Human
Peque,12.745098039215685,Human
mxcl,83.33333333333334,Human
jomonkj,33.33333333333333,Human
jholt1,39.285714285714285,Human
ptomasroos,0.0,Human
Toflar,46.15384615384615,Human
leofeyer,66.66666666666666,Human
stevehu,66.66666666666666,Human
yschimke,98.80478087649402,Human
joakim-hove,100.0,Human
XVincentX,14.04494382022472,Human
Maks3w,61.53846153846154,Human
jansiegel,8.0,Human
KbWorks,0.0,Human
wictorwilen,45.45454545454545,Human
scottrobertson,53.191489361702125,Human
bryphe,16.853932584269664,Human
indrekj,0.0,Human
ymucystk,49.09090909090909,Human
deoxxa,66.66666666666666,Human
dulltz,45.45454545454545,Human
mgrosperrin,66.19718309859155,Human
ejmahler,53.84615384615385,Human
upperwal,0.0,Human
trevnorris,0.0,Human
olgadanylova,51.0,Human
ilgooz,100.0,Human
tariq1890,0.0,Human
koute,100.0,Human
zbranzov,100.0,Human
ForbesLindesay,9.090909090909092,Human
taleinat,0.0,Human
menduo,0.0,Human
rgieseke,15.384615384615385,Human
chrisroadmap,6.666666666666667,Human
mmetayer,38.095238095238095,Human
kevinansfield,0.0,Human
mixonic,13.846153846153847,Human
phil-opp,20.0,Human
cundd,100.0,Human
milo,16.0,Human
mstrazar,9.090909090909092,Human
kaidiren,85.71428571428571,Human
k0nserv,28.57142857142857,Human
mcintyre321,100.0,Human
fsmanuel,46.15384615384615,Human
vunb,7.5,Human
KorzunAV,53.84615384615385,Human
iddan,0.0,Human
joerick,36.84210526315789,Human
hediyi,68.61313868613139,Human
martinherweg,66.66666666666666,Human
aertmann,0.0,Human
kdambekalns,60.0,Human
Artemkaaas,49.09090909090909,Human
jhurliman,66.66666666666666,Human
NicolasRannou,41.66666666666667,Human
alexellis,0.0,Human
eyedeekay,0.0,Human
rmg,0.0,Human
sam-github,33.33333333333333,Human
bsweeney,61.111111111111114,Human
shama,0.0,Human
loganfsmyth,0.0,Human
mikbry,62.5,Human
aycabta,29.545454545454547,Human
lufinkey,0.0,Human
rowanwins,0.0,Human
dwsupplee,25.0,Human
legal90,0.0,Human
MahdiZareie,74.13793103448276,Human
softprops,100.0,Human
mosic,87.5,Human
PaulLeCam,32.142857142857146,Human
azhiltsov,33.33333333333333,Human
sebastiandedeyne,100.0,Human
nathanidp,70.0,Human
juliens,5.0,Human
EisenbergEffect,0.0,Human
aloneguid,0.0,Human
dwmkerr,60.0,Human
agronholm,0.0,Human
nataly87s,56.14035087719298,Human
iamacarpet,85.18518518518519,Human
neverchanje,65.07936507936508,Human
DavoudTaghawiNejad,72.72727272727273,Human
KennethanCeyer,14.285714285714285,Human
emccorson,20.37037037037037,Human
mikiobraun,50.0,Human
satya164,55.55555555555556,Human
tmcw,29.268292682926827,Human
samhed,0.0,Human
yurijmikhalevich,0.0,Human
faroit,33.33333333333333,Human
crimsonred,77.33333333333333,Human
trym,62.5,Human
TrySound,68.42105263157895,Human
samonzeweb,0.0,Human
cjus,68.46846846846847,Human
sp00m,0.0,Human
muthurathinam,20.930232558139537,Human
vadimavdeev,70.96774193548387,Human
rantianhua,39.130434782608695,Human
torkleyy,30.88235294117647,Human
isaacs,0.0,Human
yrodiere,0.0,Human
obfischer,0.0,Human
tats-u,0.0,Human
k2kobayashi,2.272727272727273,Human
jhecking,6.25,Human
cheungpat,36.25,Human
patrickjuchli,0.0,Human
JelteF,20.0,Human
notlee,23.333333333333332,Human
rasheedamir,0.0,Human
kharanenka,98.21428571428571,Human
aloisklink,4.761904761904762,Human
slashdotdash,0.0,Human
chrisburr,30.76923076923077,Human
joaosamouco,60.0,Human
jstedfast,0.0,Human
takaishi,10.0,Human
KarlLevik,0.0,Human
Anthchirp,5.555555555555555,Human
designfrontier,0.0,Human
HyperBrain,1.5873015873015872,Human
clue,17.647058823529413,Human
paulfalgout,4.048582995951417,Human
9il,100.0,Human
smpl,57.14285714285714,Human
estolfo,46.808510638297875,Human
jameswilson,50.0,Human
kurnevsky,84.375,Human
kpp,90.9090909090909,Human
menduz,63.46153846153846,Human
gfursin,80.0,Human
csholmes,4.081632653061225,Human
noties,33.33333333333333,Human
coryb,33.33333333333333,Human
kris-nova,61.627906976744185,Human
m-weigand,28.57142857142857,Human
achilleas-k,3.225806451612903,Human
Kuchiriel,0.0,Human
dcsan,0.0,Human
kirsle,0.0,Human
jhoblitt,38.73873873873874,Human
trusktr,0.0,Human
blikblum,0.0,Human
treshugart,19.597989949748744,Human
adambkaplan,2.941176470588235,Human
NorfairKing,45.0,Human
CSVdB,68.75,Human
emilymye,11.11111111111111,Human
jefferai,100.0,Human
damsfx,44.44444444444444,Human
wernerkrauss,40.0,Human
stevie-mayhew,40.0,Human
redhatrises,30.18867924528302,Human
johndgiese,66.66666666666666,Human
interactivellama,13.736263736263737,Human
tas50,4.0,Human
jeremymeng,36.36363636363637,Human
alileza,77.27272727272727,Human
dherman,15.151515151515152,Human
katbyte,72.91666666666666,Human
hiyosi,0.0,Human
tychoish,96.42857142857143,Human
johnsenpeder,36.36363636363637,Human
atgrau,33.33333333333333,Human
licarth,0.0,Human
mauroa,33.33333333333333,Human
adalon,46.875,Human
alexflav23,68.79795396419436,Human
danielkaneider,0.0,Human
vojtechhabarta,2.631578947368421,Human
minad,0.0,Human
rkh,50.0,Human
ender503,0.0,Human
olistic,54.12844036697248,Human
idan,20.0,Human
Duerno,70.58823529411765,Human
tnagler,72.95081967213115,Human
tvatter,77.02702702702703,Human
timbod7,0.0,Human
davinci26,0.0,Human
whyrusleeping,100.0,Human
travisperson,0.0,Human
LeeSmet,40.0,Human
VictorVelarde,0.0,Human
dcmouyard,0.0,Human
Scotchester,4.444444444444445,Human
kylebuch8,73.33333333333333,Human
brigand,28.57142857142857,Human
phoracek,27.27272727272727,Human
sonnyp,83.33333333333334,Human
shimizukawa,6.25,Human
gajus,100.0,Human
novemberborn,47.368421052631575,Human
Domysee,60.0,Human
julienbourdeau,7.142857142857142,Human
tristan0x,65.17857142857143,Human
aliak00,67.52136752136752,Human
aazon,12.5,Human
mmoll,61.111111111111114,Human
dfahlander,39.02439024390244,Human
michielpost,32.0,Human
thiru,37.5,Human
jonathansamines,75.0,Human
stash,0.0,Human
awaterma,0.0,Human
bradylove,20.0,Human
fredoboulo,36.17021276595745,Human
brodybits,0.0,Human
seanmcleod,31.57894736842105,Human
joegoldbeck,50.0,Human
bsipocz,14.0625,Human
or-else,38.15789473684211,Human
CampGareth,28.57142857142857,Human
cornerman,47.05882352941176,Human
georgikocev,60.86956521739131,Human
can-soykarafakili,84.34343434343434,Human
keilw,0.0,Human
drnluz,86.66666666666667,Human
Valve,80.0,Human
Tzxhy,0.0,Human
fsmirne,40.0,Human
mbj4668,60.0,Human
pselle,33.33333333333333,Human
sharkdp,21.333333333333336,Human
vitalets,100.0,Human
srinandan,72.72727272727273,Human
keith,35.714285714285715,Human
rmw2,0.0,Human
megahertz,50.0,Human
ekerwin,84.44444444444444,Human
JakeChampion,46.98275862068966,Human
yodalee,0.0,Human
vasdeveloper,100.0,Human
jlaine,61.038961038961034,Human
lpil,80.0,Human
ftchirou,0.0,Human
julien-moreau,88.23529411764706,Human
fengzixu,0.0,Human
EmilStenstrom,0.0,Human
JKHeadley,51.28205128205128,Human
dangilman,30.985915492957744,Human
sibirrer,9.803921568627452,Human
kyhavlov,14.285714285714285,Human
dbernstein,10.344827586206897,Human
Noofbiz,33.56643356643357,Human
mmstick,9.75609756097561,Human
brs17,25.0,Human
JMPerez,56.52173913043478,Human
wojcikstefan,16.666666666666664,Human
GaretJax,56.52173913043478,Human
film42,0.0,Human
roobre,0.0,Human
ryantmer,29.166666666666668,Human
jhunt,8.695652173913043,Human
satoshun00,44.89795918367347,Human
rwjblue,42.857142857142854,Human
jdmurphy,0.0,Human
prestwich,57.49999999999999,Human
developit,43.75,Human
treblereel,88.75,Human
sh4nks,14.634146341463413,Human
adjackura,73.52941176470588,Human
freeekanayaka,66.27906976744185,Human
drewnoakes,18.181818181818183,Human
pzuraq,10.0,Human
jbailey4,14.285714285714285,Human
wmgroot,20.0,Human
emmanvg,12.82051282051282,Human
piedoom,33.33333333333333,Human
tsherif,41.0958904109589,Human
matiu,18.51851851851852,Human
rabidgremlin,46.15384615384615,Human
dmalan,66.66666666666666,Human
raybooysen,57.57575757575758,Human
jitsni,58.82352941176471,Human
attilaolah,9.090909090909092,Human
dgasmith,0.0,Human
leeping,36.95652173913043,Human
stebo85,44.44444444444444,Human
eudangeld,0.0,Human
koterpillar,40.963855421686745,Human
ThibaultJanBeyer,5.0,Human
rajatady,73.07692307692307,Human
arnodel,10.16949152542373,Human
joelddiaz,6.896551724137931,Human
eugulixes,73.33333333333333,Human
opoupeney,75.0,Human
undera,85.71428571428571,Human
puneetguptanitj,36.0,Human
ticoann,33.33333333333333,Human
yuyiguo,61.19402985074627,Human
Calebjh,3.6363636363636362,Human
alexfreska,80.0,Human
raquo,7.142857142857142,Human
vernondegoede,52.17391304347826,Human
modocache,20.0,Human
mojavelinux,50.0,Human
practicingruby,0.0,Human
luispadron,33.33333333333333,Human
SergeyZhukovsky,90.0,Human
bbondy,14.285714285714285,Human
steelbrain,0.0,Human
Gp2mv3,0.0,Human
shantanugadgil,0.0,Human
canavandl,0.0,Human
sauln,0.0,Human
lmcinnes,66.66666666666666,Human
davidmoten,0.0,Human
postelrich,40.0,Human
ashishagg,90.0,Human
sbesson,7.142857142857142,Human
andreasschroth,83.33333333333334,Human
jehiah,1.1363636363636365,Human
mreiferson,0.0,Human
maoueh,25.0,Human
slumnitz,0.0,Human
mattlewis92,28.000000000000004,Human
burtonr,0.0,Human
michaeltlombardi,29.629629629629626,Human
Iristyle,18.75,Human
dlech,0.0,Human
seanmonstar,57.14285714285714,Human
alecmocatta,37.93103448275862,Human
mistydemeo,0.0,Human
technicalpickles,1.2987012987012987,Human
mccalluc,42.857142857142854,Human
jbduncan,75.0,Human
markusl,0.0,Human
AlecAivazis,18.96551724137931,Human
urso,28.205128205128204,Human
zinid,0.0,Human
migueldeicaza,71.42857142857143,Human
stevenbenisek,0.0,Human
matthiasblaesing,34.22459893048128,Human
dbwiddis,29.268292682926827,Human
floryst,37.67441860465116,Human
danielestevez,27.77777777777778,Human
CapacitorSet,15.0,Human
djsg,0.0,Human
michaelcmelton,0.0,Human
horiuchi,64.0,Human
msoos,100.0,Human
kaspersorensen,10.27190332326284,Human
LosD,0.0,Human
voelzmo,20.0,Human
david415,0.0,Human
ncdc,0.0,Human
catsby,0.0,Human
fredvd,16.666666666666664,Human
janpio,0.0,Human
adamgibbons,60.0,Human
krancour,15.068493150684931,Human
v-makouz,46.666666666666664,Human
mkleehammer,0.0,Human
sgrove,50.0,Human
paulolimarb,2.666666666666667,Human
matt-peters,100.0,Human
rrrene,0.0,Human
domoritz,60.0,Human
michal-harish,84.61538461538461,Human
twsouthwick,41.54589371980676,Human
agentcooper,80.0,Human
oBusk,37.5,Human
mofirouz,59.154929577464785,Human
diogogomeswww,0.0,Human
ignaciosplit,53.333333333333336,Human
SenhorCastor,100.0,Human
abstractj,23.91304347826087,Human
jangaraj,20.0,Human
jannyHou,5.128205128205128,Human
virkt25,0.0,Human
vtsykun,12.5,Human
anyt,33.33333333333333,Human
guilhermebruzzi,15.0,Human
selwin,50.0,Human
ggeisler,0.0,Human
Shwetap05,40.0,Human
ale7714,28.767123287671232,Human
AWhetter,7.142857142857142,Human
ebenenglish,0.0,Human
alexcrichton,17.647058823529413,Human
killercup,20.0,Human
markstory,0.0,Human
gammazero,34.959349593495936,Human
markets,26.666666666666668,Human
jsastriawan,0.0,Human
Ylianst,16.666666666666664,Human
ebfull,60.0,Human
calcmogul,63.541666666666664,Human
norman,0.0,Human
toddmeinershagen,8.695652173913043,Human
lrowe,28.57142857142857,Human
edrpls,12.5,Human
wavded,14.285714285714285,Human
ChrisHines,15.151515151515152,Human
danhenderson,31.25,Human
jetic83,0.0,Human
iangilman,28.57142857142857,Human
pookmish,29.166666666666668,Human
slachiewicz,35.714285714285715,Human
ploxiln,4.545454545454546,Human
crissdev,29.166666666666668,Human
xuwei-k,90.0,Human
seratch,10.0,Human
xtuc,16.666666666666664,Human
amilajack,35.714285714285715,Human
kjvalencik,36.36363636363637,Human
oscarotero,50.0,Human
xnv,0.0,Human
daisukenishino,17.20430107526882,Human
lancedikson,100.0,Human
rgov,60.0,Human
riddell-stan,12.0,Human
mikkoaf,9.090909090909092,Human
l3ku,44.0,Human
AntJanus,12.5,Human
benjih,72.41379310344827,Human
tommysitu,78.49462365591397,Human
ALRubinger,0.0,Human
NickToropov,16.666666666666664,Human
peteshand,37.5,Human
naofireblade,33.33333333333333,Human
sp90,0.0,Human
dmitrykurmanov,35.714285714285715,Human
chucker,0.0,Human
klaaz0r,40.0,Human
lcobucci,39.77272727272727,Human
vsch,0.0,Human
patrickkettner,19.62025316455696,Human
mikepugh,0.0,Human
jwngr,31.57894736842105,Human
ajayojha,68.42105263157895,Human
tonyOreglia,21.73913043478261,Human
jasonzajac,0.0,Human
KeesCBakker,69.23076923076923,Human
olt,25.0,Human
billsegall,40.0,Human
hangzws,0.0,Human
pluma,18.421052631578945,Human
dannyBies,0.0,Human
zewa666,20.0,Human
fax4ever,3.278688524590164,Human
DavideD,3.7735849056603774,Human
sunnights,77.77777777777779,Human
rayzhang0603,2.857142857142857,Human
dunglas,56.25,Human
fuzzmz,0.0,Human
David-Desmaisons,53.84615384615385,Human
owen-m1,0.0,Human
a4abhishek,5.0,Human
alechenninger,25.0,Human
bserdar,73.25581395348837,Human
renanborgez,46.15384615384615,Human
Yogu,66.90140845070422,Human
remcoros,0.0,Human
jmccann,18.181818181818183,Human
zbjornson,2.0618556701030926,Human
zvonicek,100.0,Human
pavadeli,80.0,Human
brocaar,40.0,Human
sanex3339,52.595155709342556,Human
