Bot,Humain
,3
,0
,9
,24
,7
,0
,75
,92
,1
,8
,0
,157
,17
,13
,0
,1
,0
,80
,0
,16
,277
,4
,1
,34
,0
,16
,0
,2
,25
,5
,0
,133
,73
,2
,20
,24
,6
,0
,9
,0
,2
,5
,329
,32
,37
,0
,3
,0
,179
,4
,15
,0
,0
,39
,5
,1
,0
,12
,1
,0
,62
,0
,0
,113
,43
,11
,29
,4
,0
,0
,1
,0
,0
,1
,7
,0
,0
,37
,5
,332
,7
,49
,3
,37
,1
,24
,1
,4
,3
,7
,31
,13
,6
,0
,2
,6
,2
,68
,28
,0
,14
,0
,1
,67
,2
,0
,17
,52
,25
,110
,0
,120
,12
,25
,3
,5
,54
,7
,1
,7
,0
,34
,12
,0
,3
,14
,10
,5
,1
,1
,442
,31
,26
,2
,7
,7
,12
,0
,1
,17
,9
,0
,6
,46
,1
,9
,3
,73
,0
,52
,10
,0
,2
,94
,129
,4
,4
,17
,16
,49
,16
,0
,0
,9
,0
,0
,0
,15
,52
,19
,5
,147
,1
,1
,0
,0
,32
,3
,0
,16
,71
,0
,0
,0
,49
,0
,233
,107
,12
,0
,6
,792
,84
,27
,369
,15
,105
,0
,0
,94
,103
,0
,77
,16
,83
,8
,25
,3
,0
,0
,5
,3
,31
,13
,12
,74
,33
,3
,30
,3
,0
,0
,30
,0
,0
,0
,6
,3
,59
,49
,0
,0
,10
,8
,0
,39
,0
,33
,1
,4
,12
,8
,90
,1
,25
,22
,44
,11
,13
,61
,27
,2
,0
,10
,7
,0
,2
,0
,9
,0
,0
,4
,12
,26
,1
,33
,20
,13
,7
,227
,36
,7
,53
,6
,15
,2
,18
,122
,354
,34
,14
,11
,0
,12
,3
,6
,0
,3
,55
,109
,5
,0
,36
,3
,1
,1
,3
,34
,397
,0
,12
,1
,2
,8
,6
,1
,19
,3
,238
,4
,33
,58
,2
,7
,0
,50
,0
,220
,0
,1
,0
,7
,0
,94
,114
,63
,155
,4
,6
,0
,3
,0
,2
,0
,1
,6
,68
,32
,11
,1
,0
,16
,2
,15
,12
,0
,35
,19
,9
,110
,10
,29
,50
,4
,3
,0
,25
,21
,26
,43
,6
,17
,18
,0
,86
,33
,3
,94
,14
,40
,38
,10
,22
,22
,1
,1
,0
,51
,631
,16
,0
,1
,14
,28
,0
,20
,0
,39
,21
,0
,24
,370
,2
,9
,4
,14
,7
,1
,7
,22
,12
,1
,7
,11
,9
,11
,0
,0
,23
,12
,89
,21
