Compte,lev,Type
nehaljwani,30.0,Human
kalefranz,30.0,Human
Havunen,25.0,Human
noelherrick,37.5,Human
peterbe,30.0,Human
davidv1992,37.0,Human
lawrencegripper,64.5,Human
petersilva,30.0,Human
houshengbo,32.0,Human
rrati,44.0,Human
Herringway,32.0,Human
lovell,31.0,Human
slorber,32.0,Human
alvaromb,100.0,Human
mcwumbly,34.0,Human
anEXPer,41.0,Human
jlmelville,31.0,Human
Tronald,33.0,Human
ademarco,100.0,Human
san650,29.0,Human
eamonnmcmanus,35.0,Human
mariotoffia,10.0,Human
phanrahan,35.0,Human
leonardt,29.0,Human
nikku,26.0,Human
alkondrashov,16.5,Human
MartinRosserEB,32.5,Human
focusaurus,27.0,Human
stp-ip,29.0,Human
EtienneLem,27.0,Human
weixuanfu,36.0,Human
aewallin,33.0,Human
rdinicut,30.0,Human
schloerke,29.0,Human
sampotts,26.0,Human
pmuens,34.0,Human
siddharthlatest,36.0,Human
yeojz,28.0,Human
hanslovsky,30.5,Human
axtimwalde,42.0,Human
tpietzsch,32.0,Human
maarzt,69.0,Human
trentmwillis,34.0,Human
platinumazure,37.0,Human
mdamien,30.0,Human
boogheta,6.5,Human
sebastianbergmann,17.0,Human
willemstuursma,68.0,Human
edorivai,26.5,Human
domtronn,36.0,Human
facetoe,32.0,Human
alvin-reyes,100.0,Human
cdepillabout,31.0,Human
panaaj,29.0,Human
kbahr,30.0,Human
Casyfill,33.0,Human
mhart,28.0,Human
terinjokes,38.0,Human
bitwiseman,28.0,Human
jvassev,34.0,Human
mwarkentin,24.0,Human
dicearr,37.0,Human
JohnEstropia,29.0,Human
cspray,41.0,Human
alexarchambault,31.5,Human
mhilton,38.0,Human
argon,29.0,Human
yaohaizh,53.0,Human
joeferner,2.5,Human
benureau,25.0,Human
jedrzejchalubek,30.5,Human
ashleynolan,62.5,Human
parkr,39.0,Human
robinwassen,63.0,Human
jantimon,29.0,Human
edi9999,26.0,Human
ceball,18.0,Human
SvetoslavTsenov,35.5,Human
yuzushioh,100.0,Human
nchammas,35.0,Human
philippfromme,21.0,Human
caridy,63.5,Human
ericf,37.0,Human
doofin,29.0,Human
securityclippy,38.0,Human
fabienjuif,17.0,Human
dmetzgar,28.0,Human
ewinnington,38.0,Human
josetaira,70.0,Human
plusgut,61.0,Human
xiongchiamiov,69.0,Human
aquynh,37.0,Human
mrocklin,32.5,Human
bweston92,37.0,Human
zaquestion,27.0,Human
mxsasha,19.0,Human
lipis,50.0,Human
lepture,31.5,Human
leekelleher,35.5,Human
jonathanong,50.0,Human
ptrthomas,29.0,Human
BlazZupan,33.0,Human
plribeiro3000,29.0,Human
geemus,32.0,Human
xPaw,29.0,Human
dks17,28.5,Human
dbu,31.0,Human
jrichter1,72.0,Human
barakman,34.0,Human
warner,36.0,Human
fassko,13.0,Human
BenjaSanchez,36.0,Human
IVANDOMENZAIN,41.0,Human
oberstet,19.0,Human
kanitw,23.0,Human
superbobry,31.0,Human
vlio20,2.0,Human
dbashford,22.0,Human
jordan-wright,36.0,Human
Photonios,12.0,Human
jcesarmobile,33.0,Human
pioneerskies,28.0,Human
cbpowell,38.0,Human
technomancy,28.0,Human
thedevelobear,71.5,Human
kvolkovich-sc,13.0,Human
mjancarik,36.0,Human
Dan503,31.0,Human
jfrolich,41.0,Human
jorilallo,30.0,Human
tommoor,31.0,Human
andrewbonney,37.5,Human
Rotzbua,34.0,Human
jrief,39.5,Human
jthoms1,49.0,Human
moufmouf,36.0,Human
Jimexist,31.0,Human
jhalterman,26.0,Human
klauspost,26.0,Human
twiecki,15.0,Human
jc275,32.0,Human
SamueleCaprioli97,47.0,Human
Digenis,34.5,Human
overcat,3.5,Human
sabeegrewal,31.0,Human
samuel-girard,66.0,Human
unaizorrilla,32.0,Human
sckott,26.0,Human
leosoto,34.0,Human
jenow,67.0,Human
SiggyF,14.5,Human
danreeves,30.0,Human
rgolangh,35.0,Human
puku0x,35.0,Human
altendky,31.5,Human
alexandrebouthinon,29.0,Human
nikossvnk,70.0,Human
cjh1,35.0,Human
NickSeagull,100.0,Human
vetcher,9.0,Human
kurtmckee,37.5,Human
eduardo-rodrigues,31.0,Human
chrisfosterelli,32.0,Human
pablorsk,66.0,Human
canard0328,1.0,Human
datakurre,33.0,Human
eigenfoo,34.0,Human
kevin-montrose,33.0,Human
edcarroll,28.0,Human
ariekahn,32.0,Human
mattrbianchi,22.0,Human
sergeyfrolov,34.5,Human
MikaelEliasson,24.5,Human
aaronklaassen,40.0,Human
alanfranz,66.0,Human
nitaliano,36.0,Human
aeneasr,25.0,Human
tonyghita,34.0,Human
aantron,24.0,Human
mcjazzyfunky,32.5,Human
thysultan,30.0,Human
winterland1989,62.5,Human
pavdmyt,35.0,Human
lionel-,24.0,Human
kamikazechaser,33.0,Human
yagop,49.0,Human
joealcorn,41.0,Human
tocsoft,63.0,Human
fghaas,29.0,Human
RubenVerborgh,50.0,Human
VivekMChawla,33.0,Human
b1naryth1ef,35.5,Human
ro-ka,65.0,Human
ishepard,24.0,Human
johnou,32.0,Human
lukehutch,28.0,Human
jeremyletang,37.0,Human
millermedeiros,31.0,Human
diwic,31.0,Human
hynekcer,34.0,Human
kratob,52.0,Human
hkdsun,69.5,Human
lucatume,33.0,Human
IdoZilberberg,33.0,Human
arcusfelis,59.5,Human
MuriloSchaefer,42.0,Human
AnneHommelberg,42.0,Human
mvz,33.0,Human
proofit404,28.0,Human
rkern,69.5,Human
indebanvdhamer,10.0,Human
liszto,33.5,Human
dkellner,35.0,Human
carlosalberto,38.0,Human
mikebryant,64.0,Human
dereuromark,63.5,Human
MaartenDesnouck,100.0,Human
samme,29.0,Human
jameskermode,33.0,Human
jbbarth,29.0,Human
smnbbrv,40.0,Human
xile611,36.0,Human
kwry,64.5,Human
ronjouch,32.0,Human
facelessuser,25.0,Human
shuhaowu,29.0,Human
balsama,33.0,Human
nihgwu,36.0,Human
bvaughn,30.0,Human
nickschot,68.0,Human
blainekasten,29.5,Human
jamesmh,20.0,Human
championswimmer,19.5,Human
livictoria,67.0,Human
whatyouhide,30.0,Human
haifengl,16.0,Human
jhermsmeier,11.5,Human
lurch,36.0,Human
alfonsogarciacaro,32.0,Human
MangelMaxime,25.0,Human
mportuga,51.5,Human
MelbourneDeveloper,36.0,Human
jarlopez,26.0,Human
Bathtor,32.0,Human
aparcar,29.0,Human
peitschie,35.0,Human
vandenoever,36.0,Human
jaames,35.0,Human
jskeet,31.0,Human
clamoriniere1A,38.0,Human
chrisandreae,33.0,Human
AlexWheeler,32.0,Human
mmazzarolo,31.0,Human
billdeitrick,40.5,Human
kenshinji,76.0,Human
hdgarrood,33.0,Human
giuscris,36.0,Human
serggl,29.0,Human
fraenki,27.5,Human
Mongey,23.0,Human
taligentx,28.0,Human
steadicat,37.0,Human
seesemichaelj,19.0,Human
michaelbazos,100.0,Human
justinseanmartin,29.5,Human
yaakov-h,26.0,Human
catamphetamine,41.0,Human
justanr,33.0,Human
jvanderberg,76.5,Human
malled,62.0,Human
kaitoy,27.0,Human
tommens,38.0,Human
AlexandreDecan,30.0,Human
dwijnand,33.0,Human
AliSoftware,35.0,Human
ashwin31,100.0,Human
japaric,25.0,Human
Atry,14.5,Human
Ullaakut,29.0,Human
GhostofGoes,27.0,Human
mgtriffid,30.0,Human
qiangdavidliu,35.0,Human
hkantare,63.5,Human
cryptix,29.0,Human
arj03,26.0,Human
goetas,100.0,Human
fanminshi,34.0,Human
christianbundy,27.0,Human
yogthos,100.0,Human
devfeel,15.0,Human
croomes,28.5,Human
pwalczysko,37.0,Human
aearly,27.0,Human
throrin19,37.0,Human
jayphelps,33.5,Human
ArturT,27.0,Human
srmnitc,0.0,Human
gpbl,26.0,Human
boazsegev,34.0,Human
njgheorghita,35.0,Human
pipermerriam,34.0,Human
grissius,29.0,Human
persapiens,49.0,Human
rmpestano,36.0,Human
wgerlach,11.0,Human
jcustenborder,100.0,Human
brunobasto,67.5,Human
jbalsas,35.0,Human
diegonvs,29.5,Human
MMatten,23.0,Human
smarlowucf,36.0,Human
jaydenseric,33.5,Human
robdmoore,22.0,Human
victorlei,100.0,Human
elandau,66.5,Human
karolz-ms,30.0,Human
bjschoenfeld,34.0,Human
supermarin,32.0,Human
deadprogram,31.0,Human
jpmckinney,25.0,Human
SimenB,34.0,Human
maxisam,26.0,Human
MacKLess,33.0,Human
floitsch,18.0,Human
Firehed,37.0,Human
andrerpena,8.0,Human
wallymathieu,32.5,Human
nateabele,28.5,Human
LongLiveCHIEF,20.5,Human
Ogeon,34.0,Human
kzidane,26.0,Human
danschultzer,28.0,Human
cyli,30.0,Human
robdodson,25.0,Human
alice,66.0,Human
EricDahlvang,33.0,Human
guumaster,35.0,Human
brettjurgens,28.0,Human
Rob--W,35.5,Human
jeffbski,38.0,Human
mitchmason,38.0,Human
txomon,43.0,Human
brett19,35.0,Human
jeancochrane,66.5,Human
zpao,35.0,Human
phumpal,31.0,Human
asibross,34.5,Human
thebadmonkeydev,26.5,Human
ttmarek,28.0,Human
gyscos,30.0,Human
mk13,35.0,Human
chalin,37.5,Human
lpatino10,31.0,Human
ibgreen,32.0,Human
Corniel,27.0,Human
aarondl,22.0,Human
kitten,13.0,Human
charlesmoore99,31.0,Human
adamstruck,26.0,Human
RWOverdijk,30.0,Human
edouardmenayde,40.0,Human
mp911de,3.0,Human
statianzo,31.0,Human
blumu,29.0,Human
nshahan,32.0,Human
JordanSussman,24.0,Human
MarkusRabe,12.0,Human
str4d,22.0,Human
sppalkia,27.0,Human
bloritsch,34.5,Human
JacobEvelyn,17.0,Human
acasademont,35.0,Human
schollz,100.0,Human
cboettig,41.0,Human
javadev,31.0,Human
cckelly,64.5,Human
stuartaccent,18.0,Human
dmlb2000,52.0,Human
bradymholt,29.5,Human
bekeles,35.0,Human
depryf,34.5,Human
shochdoerfer,32.5,Human
e0ipso,29.0,Human
geerteltink,20.0,Human
williaster,100.0,Human
devigned,27.5,Human
bordoley,33.0,Human
ericsink,18.0,Human
gawel,29.0,Human
JRod-Eiman,35.0,Human
rkusa,24.0,Human
lucko,60.5,Human
goldfire,36.0,Human
ajbogh,37.0,Human
JordonPhillips,36.0,Human
matthewp,27.0,Human
sausman,100.0,Human
lekosfmi,26.0,Human
aoberoi,40.0,Human
tbremer,28.0,Human
Oceania2018,73.0,Human
cag,20.0,Human
artemy-osipov,70.5,Human
AleBles,40.0,Human
mikelax,38.0,Human
c00kiemon5ter,46.0,Human
anaisbetts,36.0,Human
AlexWayfer,24.0,Human
Gama11,30.0,Human
Therzok,32.0,Human
skovhus,43.0,Human
greg-hellings,35.0,Human
ono,35.0,Human
rushfrisby,35.0,Human
johnlcox,13.5,Human
simonw,26.0,Human
aravindakr95,74.5,Human
wallet77,16.5,Human
johnl,62.5,Human
benbowes,32.0,Human
LuckyCyborg,37.0,Human
giraud,31.0,Human
windyakin,20.5,Human
danielwertheim,31.0,Human
pengrad,17.0,Human
einavk,39.0,Human
GiladShoham,33.0,Human
svenevs,22.0,Human
dualspiral,62.0,Human
zml2008,34.0,Human
eltonmesquita,37.0,Human
pdeffebach,30.0,Human
bkamins,28.0,Human
tanema,27.0,Human
bajb,36.0,Human
eyalbe4,67.0,Human
jljsj33,63.0,Human
beefchimi,28.0,Human
casperdcl,27.0,Human
euank,35.5,Human
shawnrice,31.0,Human
grs,16.0,Human
mapsam,67.5,Human
nalimilan,34.5,Human
kabirbaidhya,28.0,Human
dgaubert,28.0,Human
TheSharpieOne,37.0,Human
kirrg001,23.0,Human
sjkp,31.0,Human
mthenw,6.0,Human
Shynixn,0.0,Human
prydie,32.0,Human
eriknelson,61.0,Human
lmangani,50.0,Human
jedisct1,31.0,Human
dwrensha,34.5,Human
drug007,32.0,Human
xzkostyan,50.0,Human
jperkelens,32.0,Human
herrstucki,21.5,Human
benmatselby,70.0,Human
nrwiersma,66.0,Human
calind,32.0,Human
jkutner,40.5,Human
chkr1011,34.0,Human
wdm0006,35.0,Human
knightsc,39.0,Human
buren,48.5,Human
hiddentao,21.0,Human
opeongo,34.0,Human
nickl-,25.0,Human
c4milo,100.0,Human
tlovett1,34.0,Human
brad,55.0,Human
misi,26.0,Human
sunny,50.0,Human
midzer,41.0,Human
thegecko,45.0,Human
guybedford,23.0,Human
milesj,27.0,Human
pvasek,65.0,Human
adelavega,27.0,Human
coston,63.5,Human
polc,70.5,Human
Prash74,37.0,Human
msimmer,34.0,Human
bgentry,35.5,Human
koreno,20.0,Human
baohx2000,100.0,Human
maraino,34.0,Human
tknandu,100.0,Human
Andrey1994,19.0,Human
evhub,32.0,Human
yhahn,30.5,Human
LuckyNoS7evin,26.0,Human
swiftyspiffy,51.0,Human
NoahAndrews,70.5,Human
yajra,28.0,Human
ewjoachim,32.0,Human
blipson89,35.0,Human
DerMika,36.0,Human
martysweet,25.0,Human
kylef,26.0,Human
nussjustin,35.0,Human
mediocregopher,28.0,Human
black-adder,10.0,Human
andy-ms,27.0,Human
omame,33.0,Human
coddingtonbear,40.0,Human
szimek,14.0,Human
natemccurdy,30.0,Human
mrprim,42.0,Human
justincormack,34.5,Human
HuKeping,27.0,Human
f,33.0,Human
kurtisvg,27.0,Human
jennybc,31.0,Human
zserge,33.0,Human
AntonioJuliano,28.0,Human
normanargueta,45.0,Human
kazzkiq,32.0,Human
krainboltgreene,31.0,Human
mcfiredrill,37.0,Human
tshort,34.5,Human
tadesautels,32.5,Human
ddgenome,45.0,Human
allejo,29.0,Human
asvishnyakov,32.0,Human
buddyspike,33.0,Human
adieuadieu,28.0,Human
masakik,100.0,Human
katmratliff,35.0,Human
bemcdonnell,6.5,Human
Jiadalee,37.0,Human
theoephraim,40.5,Human
kfarnung,35.0,Human
akrantz,22.0,Human
qerub,100.0,Human
maxharlow,28.0,Human
asakusuma,35.0,Human
andresmgot,36.0,Human
berkerpeksag,16.0,Human
astorije,66.5,Human
msiemens,31.0,Human
eugene-eeo,37.0,Human
ericgio,28.0,Human
gburgett,32.0,Human
arturi,32.5,Human
oyvindln,30.0,Human
james-perretta,100.0,Human
geneh,36.5,Human
jeffmcaffer,36.0,Human
piotr-bajer,38.5,Human
luboskmetko,12.0,Human
ddunkin,38.0,Human
ksshetty,42.0,Human
piotrwitek,26.0,Human
rfk,63.5,Human
maurizi,31.0,Human
JeremySkinner,27.0,Human
jvatic,22.0,Human
rickbergfalk,33.0,Human
emerali,24.0,Human
googollee,33.0,Human
juancarlospaco,31.0,Human
jarekwg,30.5,Human
vikeri,36.5,Human
medikoo,35.5,Human
seb-b,26.0,Human
zbateson,30.5,Human
joshaber,31.0,Human
keithduncan,39.0,Human
bneumann,30.0,Human
mikeerickson,36.0,Human
erickt,67.5,Human
jhchen,34.0,Human
QueenieMar,100.0,Human
sshipway,39.0,Human
aelsabbahy,19.0,Human
HinTak,31.5,Human
zhangqiangoffice,59.5,Human
philipc,31.0,Human
fitzgen,28.5,Human
piperRyan,27.0,Human
sagebind,35.0,Human
koral--,14.0,Human
jdemeyer,30.0,Human
stijnmoreels,29.5,Human
ekzhu,37.0,Human
repeatedly,36.0,Human
awalterschulze,33.0,Human
notzippy,27.5,Human
bukhsh,33.0,Human
LostCrew,18.0,Human
casesandberg,4.0,Human
naqvitalha,30.5,Human
dominikh,29.0,Human
rohan-varma,22.0,Human
petrsloup,19.0,Human
danigb,22.0,Human
grlee77,33.0,Human
MAliM1988,36.0,Human
customcommander,42.0,Human
okuryu,35.0,Human
liveforeverx,77.5,Human
bartvde,25.0,Human
highsource,12.0,Human
nikunjkotecha,7.0,Human
yuvalif,34.5,Human
dtmilano,9.0,Human
jxom,30.0,Human
Xor-el,34.5,Human
EmmaJP,35.0,Human
publicarray,30.5,Human
akoeplinger,37.0,Human
GiridharanNarayanan,33.5,Human
reox,28.0,Human
moodmosaic,40.0,Human
sho-87,36.0,Human
denesb,37.0,Human
gwils,35.0,Human
DQinYuan,61.0,Human
seleb,26.0,Human
TomHAnderson,64.0,Human
certik,22.0,Human
isuruf,24.0,Human
chjj,65.5,Human
vladbarosan,21.0,Human
soulseekah,32.0,Human
nepalez,35.0,Human
shuttle1987,31.0,Human
janko,34.0,Human
mcarmonaa,31.0,Human
jfontan,21.0,Human
itsmichaeldiego,73.0,Human
am-kantox,27.5,Human
targos,28.0,Human
doloopwhile,12.5,Human
kou,25.0,Human
shimberger,31.0,Human
mbest,31.0,Human
peterbourgon,26.0,Human
milhidaka,10.0,Human
errordeveloper,33.0,Human
dlespiau,38.0,Human
andymsuk,36.0,Human
Algunenano,29.0,Human
alisdairjsmyth,40.0,Human
alterphp,21.0,Human
leastprivilege,76.0,Human
db7,33.0,Human
0x53A,19.0,Human
AnthonyLloyd,32.0,Human
ArtSabintsev,36.5,Human
yehjxraymond,31.5,Human
astrofrog,26.0,Human
wrfly,27.0,Human
ADmad,67.5,Human
davidyell,32.5,Human
blueset,17.0,Human
wvangeit,35.0,Human
StephenVavasis,37.0,Human
newpavlov,23.0,Human
glerchundi,37.0,Human
KengoTODA,33.5,Human
h3xstream,29.5,Human
RehanSaeed,37.0,Human
johnrutherford,36.0,Human
joshmoore,16.0,Human
seb86,32.0,Human
michaelchu,40.0,Human
ermakovich,50.0,Human
tir38,31.5,Human
giuseppeg,28.0,Human
cliedeman,32.0,Human
smk508,46.0,Human
dasulit,52.0,Human
tristen,32.0,Human
st-h,67.0,Human
hueniverse,73.0,Human
sgratzl,32.0,Human
dave-irvine,34.0,Human
cchantep,100.0,Human
bnomei,17.5,Human
Igloczek,37.0,Human
gregbty,27.0,Human
Stranger6667,27.0,Human
dmitshur,37.0,Human
novln,32.0,Human
jaraco,26.0,Human
matrixik,49.0,Human
sriv,31.0,Human
BugDiver,31.0,Human
KeithGillette,68.0,Human
adamkleingit,24.0,Human
BorisOsipov,68.0,Human
vogloblinsky,26.0,Human
zoul0813,36.0,Human
icebob,26.0,Human
artero,100.0,Human
geerzo,32.0,Human
reidcooper,38.0,Human
muukii,3.0,Human
ceehaupt,29.0,Human
axten,13.5,Human
m-pilia,39.5,Human
samcook,23.0,Human
carltongibson,28.0,Human
ltcmelo,34.5,Human
daveaglick,28.0,Human
Zizzamia,17.0,Human
justinbastress,71.0,Human
szook,77.5,Human
carlpett,30.0,Human
tabacitu,33.0,Human
ORESoftware,31.0,Human
SSheldon,36.0,Human
thomasfredericks,71.0,Human
bretterer,33.0,Human
chilijung,25.0,Human
portellaa,60.5,Human
Zaid-Ajaj,27.0,Human
Gimly,34.0,Human
mitchellhenke,10.0,Human
minrk,33.0,Human
pjlsergeant,28.0,Human
tompng,29.0,Human
aberkow,40.0,Human
tjamet,93.0,Human
yuce,20.0,Human
bajtos,32.0,Human
p0nce,24.0,Human
ohtangza,65.5,Human
toddpalino,39.0,Human
sjqnn,33.5,Human
WillSewell,36.0,Human
RubenJacobse,29.0,Human
ProfHoekstra,62.0,Human
Roger-luo,25.0,Human
dariuszseweryn,31.0,Human
kcathey,88.0,Human
hustcc,24.0,Human
ansasaki,36.0,Human
annismckenzie,37.0,Human
nathanschile,18.5,Human
zqfan,32.0,Human
rdp,27.5,Human
chunyenHuang,32.0,Human
MikhailTymchukDX,23.0,Human
mjackson,31.0,Human
ndrwrbgs,64.0,Human
davidraythompson,34.0,Human
aalexand,29.0,Human
FoggyFinder,38.0,Human
Happypig375,28.0,Human
jonathantneal,28.0,Human
DavidGarciaCat,31.0,Human
jonbern,66.5,Human
james-lawrence,38.0,Human
Marwes,19.0,Human
mission-liao,29.0,Human
Cameron-C-Chapman,35.0,Human
icco,32.0,Human
janczer,55.5,Human
humblec,37.0,Human
MiguelSavignano,69.0,Human
jiffyclub,34.0,Human
ikatyang,48.0,Human
DannyBen,32.0,Human
marci4,30.0,Human
Koka,32.0,Human
absolute8511,48.0,Human
jacksontj,24.5,Human
drmohundro,32.5,Human
rixx,28.5,Human
sobolevn,33.5,Human
dabercro,27.0,Human
ortuman,17.5,Human
keeganstreet,35.5,Human
Lonami,27.0,Human
kipz,100.0,Human
BigBlueHat,33.0,Human
TroyAlford,35.5,Human
puzrin,26.0,Human
paulcwarren,36.0,Human
daffl,67.0,Human
david-yz-liu,33.0,Human
consideRatio,51.5,Human
menshikh-iv,25.0,Human
doublestranded,26.0,Human
nikhila05,37.0,Human
ksatchit,38.0,Human
bryanyang0528,31.0,Human
nathanwoulfe,34.5,Human
insightindustry,26.0,Human
