Compte,empty,Type
alexellis,0.0,Human
eyedeekay,0.0,Human
bsweeney,1.3513513513513513,Human
shama,0.0,Human
loganfsmyth,0.0,Human
mikbry,10.0,Human
SheetJSDev,4.3478260869565215,Human
aycabta,11.11111111111111,Human
lufinkey,0.0,Human
rowanwins,0.0,Human
mfogel,0.0,Human
legal90,0.0,Human
MahdiZareie,38.46153846153847,Human
softprops,0.0,Human
mosic,100.0,Human
PaulLeCam,3.8461538461538463,Human
azhiltsov,0.0,Human
sebastiandedeyne,50.0,Human
nathanidp,44.44444444444444,Human
juliens,0.0,Human
aloneguid,0.0,Human
dwmkerr,0.0,Human
agronholm,0.0,Human
mikeboers,0.0,Human
nataly87s,25.0,Human
iamacarpet,0.0,Human
neverchanje,50.0,Human
DavoudTaghawiNejad,31.25,Human
KennethanCeyer,100.0,Human
Tustin,0.0,Human
emccorson,3.3333333333333335,Human
mikiobraun,50.0,Human
tmcw,36.0,Human
samhed,0.0,Human
faroit,0.0,Human
trym,50.0,Human
TrySound,0.0,Human
samonzeweb,0.0,Human
cjus,0.0,Human
sp00m,0.0,Human
muthurathinam,0.0,Human
darrelmiller,0.0,Human
rantianhua,0.0,Human
torkleyy,0.0,Human
cgordon,0.0,Human
yrodiere,0.0,Human
DirkMahler,0.0,Human
obfischer,0.0,Human
tats-u,0.0,Human
k2kobayashi,0.0,Human
jhecking,0.0,Human
cheungpat,12.5,Human
patrickjuchli,0.0,Human
JelteF,38.46153846153847,Human
kevinoliver,0.0,Human
notlee,0.0,Human
rasheedamir,0.0,Human
kharanenka,80.0,Human
aloisklink,11.11111111111111,Human
slashdotdash,0.0,Human
chrisburr,0.0,Human
jstedfast,0.0,Human
takaishi,0.0,Human
KarlLevik,0.0,Human
Anthchirp,10.0,Human
HyperBrain,0.0,Human
clue,40.0,Human
paulfalgout,2.158273381294964,Human
smpl,16.94915254237288,Human
jameswilson,0.0,Human
kpp,0.0,Human
menduz,0.0,Human
gfursin,22.962962962962962,Human
csholmes,0.0,Human
noties,0.0,Human
coryb,20.0,Human
kris-nova,1.9607843137254901,Human
m-weigand,29.72972972972973,Human
achilleas-k,13.66906474820144,Human
Kuchiriel,0.0,Human
dcsan,0.0,Human
kirsle,0.0,Human
jhoblitt,17.94871794871795,Human
trusktr,0.0,Human
blikblum,0.0,Human
treshugart,10.199004975124378,Human
adambkaplan,0.0,Human
NorfairKing,0.0,Human
CSVdB,0.0,Human
emilymye,0.0,Human
damsfx,0.0,Human
tobias-kuendig,0.0,Human
wernerkrauss,0.0,Human
stevie-mayhew,0.0,Human
redhatrises,0.0,Human
johndgiese,13.88888888888889,Human
jeremymeng,0.0,Human
alileza,4.761904761904762,Human
dherman,0.0,Human
johnsenpeder,12.5,Human
atgrau,0.0,Human
licarth,0.0,Human
alexflav23,0.0,Human
danielkaneider,0.0,Human
vojtechhabarta,22.22222222222222,Human
minad,0.0,Human
rkh,44.44444444444444,Human
jserv,0.0,Human
ender503,16.666666666666664,Human
olistic,11.538461538461538,Human
Duerno,21.428571428571427,Human
tnagler,30.0,Human
tvatter,5.555555555555555,Human
timbod7,0.0,Human
davinci26,0.0,Human
whyrusleeping,0.0,Human
travisperson,0.0,Human
LeeSmet,27.631578947368425,Human
VictorVelarde,0.0,Human
dcmouyard,0.0,Human
Scotchester,2.2222222222222223,Human
kylebuch8,0.0,Human
brigand,0.0,Human
phoracek,0.0,Human
sonnyp,33.33333333333333,Human
shimizukawa,0.0,Human
gajus,25.0,Human
novemberborn,0.0,Human
tristan0x,3.225806451612903,Human
aliak00,5.0,Human
dfahlander,10.606060606060606,Human
thiru,0.0,Human
jonathansamines,35.714285714285715,Human
stash,0.0,Human
awaterma,22.22222222222222,Human
bradylove,0.0,Human
fredoboulo,19.230769230769234,Human
seanmcleod,0.0,Human
joegoldbeck,33.33333333333333,Human
bsipocz,0.0,Human
or-else,0.0,Human
cornerman,0.0,Human
keilw,0.0,Human
Valve,0.0,Human
Tzxhy,0.0,Human
mbj4668,22.22222222222222,Human
pselle,0.0,Human
sharkdp,23.28767123287671,Human
vitalets,0.0,Human
asnowfix,0.0,Human
keith,0.0,Human
megahertz,66.66666666666666,Human
plentz,6.25,Human
JakeChampion,0.0,Human
jlaine,18.181818181818183,Human
davemorrissey,0.0,Human
lpil,63.63636363636363,Human
ftchirou,40.0,Human
julien-moreau,38.333333333333336,Human
fengzixu,0.0,Human
EmilStenstrom,0.0,Human
JKHeadley,29.78723404255319,Human
ricmoo,0.0,Human
sibirrer,0.0,Human
kyhavlov,0.0,Human
Noofbiz,12.5,Human
mmstick,8.823529411764707,Human
brs17,0.0,Human
JMPerez,0.0,Human
wojcikstefan,0.0,Human
film42,0.0,Human
roobre,0.0,Human
jhunt,1.2195121951219512,Human
satoshun00,25.0,Human
rwjblue,40.909090909090914,Human
jdmurphy,0.0,Human
prestwich,10.714285714285714,Human
developit,0.0,Human
treblereel,0.0,Human
sh4nks,18.64406779661017,Human
drewnoakes,5.714285714285714,Human
jbailey4,0.0,Human
wmgroot,0.0,Human
emmanvg,0.0,Human
piedoom,8.333333333333332,Human
tsherif,2.3255813953488373,Human
matiu,100.0,Human
dmalan,32.55813953488372,Human
raybooysen,0.0,Human
jitsni,0.0,Human
attilaolah,0.0,Human
dgasmith,0.0,Human
leeping,0.0,Human
stebo85,0.0,Human
koterpillar,0.0,Human
ThibaultJanBeyer,0.0,Human
rajatady,50.0,Human
arnodel,79.16666666666666,Human
eugulixes,100.0,Human
puneetguptanitj,0.0,Human
ticoann,0.0,Human
yuyiguo,5.343511450381679,Human
Calebjh,0.0,Human
alexfreska,81.81818181818183,Human
raquo,0.0,Human
vernondegoede,16.666666666666664,Human
modocache,0.0,Human
mojavelinux,0.0,Human
practicingruby,50.0,Human
luispadron,0.0,Human
SergeyZhukovsky,0.0,Human
bbondy,32.35294117647059,Human
steelbrain,0.0,Human
Gp2mv3,0.0,Human
shantanugadgil,0.0,Human
canavandl,0.0,Human
sauln,0.0,Human
lmcinnes,0.0,Human
davidmoten,0.0,Human
postelrich,0.0,Human
sbesson,0.0,Human
andreasschroth,33.33333333333333,Human
jehiah,0.0,Human
mreiferson,0.0,Human
maoueh,0.0,Human
slumnitz,0.0,Human
mattlewis92,19.51219512195122,Human
burtonr,0.0,Human
alecmocatta,0.0,Human
mistydemeo,0.0,Human
technicalpickles,0.0,Human
mccalluc,20.408163265306122,Human
jbduncan,0.0,Human
AlecAivazis,26.666666666666668,Human
urso,33.33333333333333,Human
zinid,0.0,Human
migueldeicaza,15.384615384615385,Human
matthiasblaesing,0.0,Human
dbwiddis,0.0,Human
floryst,12.5,Human
CapacitorSet,15.789473684210526,Human
djsg,0.0,Human
michaelcmelton,0.0,Human
horiuchi,8.333333333333332,Human
msoos,9.090909090909092,Human
kaspersorensen,7.906976744186046,Human
LosD,0.0,Human
voelzmo,0.0,Human
ncdc,0.0,Human
catsby,0.0,Human
fredvd,0.0,Human
adamgibbons,100.0,Human
krancour,5.797101449275362,Human
mkleehammer,0.0,Human
rrrene,0.0,Human
domoritz,6.666666666666667,Human
michal-harish,23.11111111111111,Human
twsouthwick,18.367346938775512,Human
agentcooper,0.0,Human
mofirouz,0.0,Human
abstractj,1.3513513513513513,Human
jangaraj,0.0,Human
jannyHou,0.0,Human
vtsykun,0.0,Human
anyt,0.0,Human
selwin,20.408163265306122,Human
ggeisler,0.0,Human
Shwetap05,18.181818181818183,Human
ale7714,0.0,Human
AWhetter,0.0,Human
ebenenglish,0.0,Human
alexcrichton,0.0,Human
killercup,0.0,Human
zzak,0.0,Human
markstory,0.0,Human
gammazero,0.0,Human
markets,0.0,Human
Ylianst,0.0,Human
ebfull,0.0,Human
calcmogul,0.0,Human
norman,0.0,Human
toddmeinershagen,0.0,Human
lrowe,0.0,Human
edrpls,0.0,Human
wavded,0.0,Human
ChrisHines,0.0,Human
danhenderson,0.0,Human
jetic83,0.0,Human
iangilman,1.6666666666666667,Human
ask,0.0,Human
ploxiln,0.0,Human
crissdev,0.0,Human
xuwei-k,42.857142857142854,Human
seratch,0.0,Human
xtuc,23.076923076923077,Human
amilajack,16.666666666666664,Human
kjvalencik,4.25531914893617,Human
oscarotero,0.0,Human
xnv,0.0,Human
daisukenishino,0.0,Human
lancedikson,13.333333333333334,Human
rgov,0.0,Human
riddell-stan,0.0,Human
mikkoaf,0.0,Human
l3ku,0.0,Human
AntJanus,0.0,Human
benjih,0.0,Human
tommysitu,0.0,Human
ALRubinger,6.25,Human
ryanflorence,20.0,Human
peteshand,0.0,Human
naofireblade,57.14285714285714,Human
sp90,0.0,Human
dmitrykurmanov,11.510791366906476,Human
klaaz0r,0.0,Human
lcobucci,18.333333333333332,Human
vsch,6.8493150684931505,Human
patrickkettner,0.0,Human
mikepugh,0.0,Human
jwngr,0.0,Human
ajayojha,0.9523809523809524,Human
jasonzajac,0.0,Human
KeesCBakker,0.0,Human
olt,0.0,Human
billsegall,0.0,Human
pluma,9.67741935483871,Human
dannyBies,0.0,Human
zewa666,0.0,Human
rayzhang0603,0.0,Human
fuzzmz,0.0,Human
David-Desmaisons,0.0,Human
owen-m1,0.0,Human
alechenninger,6.0606060606060606,Human
bserdar,26.495726495726498,Human
MikeRalphson,33.33333333333333,Human
renanborgez,20.0,Human
Yogu,50.0,Human
remcoros,0.0,Human
jmccann,0.0,Human
zbjornson,0.0,Human
zvonicek,25.0,Human
pavadeli,38.46153846153847,Human
brocaar,5.263157894736842,Human
sanex3339,0.0,Human
tsayen,54.54545454545454,Human
dagnir,0.0,Human
akinsolb,9.090909090909092,Human
urbim,0.0,Human
andig,0.0,Human
NikVolf,37.5,Human
acoreyj,0.0,Human
jnwng,0.0,Human
msimonin,12.32876712328767,Human
chrisgarrity,23.076923076923077,Human
broady,0.0,Human
valpesendorfer,16.666666666666664,Human
gdkrmr,0.0,Human
nea,0.0,Human
jinankjain,0.0,Human
pgarbe,0.0,Human
lukabratos,50.0,Human
njugray,9.090909090909092,Human
ivcosla,0.0,Human
spaam,21.875,Human
2xAA,0.0,Human
mattmezza,0.0,Human
magopian,0.0,Human
blueimp,0.0,Human
partim,30.0,Human
zjj2wry,0.0,Human
bergloman,55.73770491803278,Human
timbru,0.0,Human
unpete,38.983050847457626,Human
rogers492,2.358490566037736,Human
valarauca,0.0,Human
DylanPiercey,0.0,Human
lozjackson,0.0,Human
DTupalov,0.0,Human
njbarrett,0.0,Human
scross01,0.0,Human
youknowjack,0.0,Human
jnunemaker,8.88888888888889,Human
eugenioLopezRamos,22.22222222222222,Human
dmichel1,0.0,Human
jlukic,17.56756756756757,Human
frankreno,0.0,Human
emptywee,0.0,Human
benjamn,4.0,Human
tobami,0.0,Human
vpavic,0.0,Human
agnogueira,0.0,Human
azat,20.454545454545457,Human
isnifer,0.0,Human
cybergrind,0.0,Human
pajaydev,40.0,Human
Hinny,50.0,Human
peterolson,0.0,Human
sfackler,20.0,Human
UncleAndy,0.0,Human
bp74,0.0,Human
EECOLOR,2.127659574468085,Human
Hoishin,0.0,Human
jeroenransijn,0.0,Human
earlgreyz,0.0,Human
lsorber,37.5,Human
allburov,11.11111111111111,Human
theianrobertson,0.0,Human
mikegrima,0.0,Human
bearcherian,0.0,Human
ebshimizu,3.571428571428571,Human
3cp,0.0,Human
EricR,0.0,Human
OndraZizka,0.0,Human
jonbullock,11.023622047244094,Human
rigor789,0.0,Human
dfreedm,0.0,Human
zimbatm,4.25531914893617,Human
propulsor,28.57142857142857,Human
bojand,0.0,Human
blacktaxi,0.0,Human
oising,0.0,Human
flyingpie,0.0,Human
mellinoe,0.0,Human
dpsoft,56.52173913043478,Human
QWp6t,0.0,Human
yogeshgadge,8.0,Human
ericdill,13.636363636363635,Human
tacaswell,0.0,Human
yoiang,16.666666666666664,Human
jskelcy,0.0,Human
akamensky,9.090909090909092,Human
vcabbage,2.941176470588235,Human
ancho,0.0,Human
MightLin,0.0,Human
cw-sakamoto,0.0,Human
vinicius0026,0.0,Human
lirantal,0.0,Human
AmyOlex,3.0303030303030303,Human
njsmith,0.0,Human
christianalfoni,4.3478260869565215,Human
grawk,0.0,Human
eatkins,0.0,Human
cllns,0.0,Human
jeffkl,5.0,Human
cfarm,0.0,Human
theganyo,40.0,Human
chewiebug,0.0,Human
grzuy,13.043478260869565,Human
djphillyg,25.0,Human
guigrpa,0.0,Human
burningice2866,0.0,Human
alburdette619,0.0,Human
Tornhoof,0.0,Human
jackjamieson2,1.3513513513513513,Human
kristerkari,0.0,Human
jacobp100,0.0,Human
mosha101,0.0,Human
gautamsi,11.76470588235294,Human
amwmedia,0.0,Human
OrkhanAlikhanov,0.0,Human
brentertz,0.0,Human
dougwilson,0.0,Human
peritus,16.666666666666664,Human
ps2,0.0,Human
megastep,0.0,Human
grayghostvisuals,0.0,Human
E-B-Smith,0.0,Human
tedivm,0.0,Human
jcaip,0.0,Human
jnm2,0.0,Human
AndrewRedican,0.0,Human
jordanpadams,50.0,Human
gregakinman,0.0,Human
cjbassi,41.66666666666667,Human
apls777,0.0,Human
toshok,2.631578947368421,Human
scott-wyatt,0.0,Human
wwwdata,0.0,Human
jung-kurt,0.0,Human
parndt,0.0,Human
mukeshsoni,20.0,Human
jwkvam,11.11111111111111,Human
b-admike,0.0,Human
jorgebucaran,0.0,Human
alexbbb,0.0,Human
Soreine,0.0,Human
pbiecek,0.0,Human
guillochon,42.22222222222222,Human
CrowdHailer,6.329113924050633,Human
RVenkatesh,0.0,Human
zouter,38.70967741935484,Human
gentledepp,0.0,Human
Mimetis,0.0,Human
saheienko,0.0,Human
suhothayan,0.0,Human
mikebrow,0.0,Human
watson,0.0,Human
blanquer,0.0,Human
knownasilya,7.6923076923076925,Human
juanjoDiaz,0.0,Human
daddyz,100.0,Human
vks,0.0,Human
boxtown,5.172413793103448,Human
kastermester,0.0,Human
kelindar,0.0,Human
jrbalderrama,47.05882352941176,Human
tibetsprague,5.0,Human
Kwpolska,0.0,Human
st0012,18.6046511627907,Human
alban,0.0,Human
gberaudo,7.142857142857142,Human
g-arjones,12.5,Human
austinkelleher,46.666666666666664,Human
niemyjski,0.0,Human
bobthecow,0.0,Human
dantman,0.0,Human
coreybutler,0.0,Human
ericpre,0.0,Human
nehaljwani,0.0,Human
kalefranz,0.0,Human
Havunen,0.0,Human
noelherrick,0.0,Human
peterbe,0.0,Human
davidv1992,0.0,Human
lawrencegripper,0.0,Human
mjip,0.0,Human
petersilva,1.5625,Human
houshengbo,0.0,Human
rrati,0.0,Human
Herringway,0.0,Human
drdavella,0.0,Human
lovell,1.1627906976744187,Human
slorber,0.0,Human
alvaromb,100.0,Human
mcwumbly,0.0,Human
anEXPer,0.0,Human
jlmelville,0.0,Human
Tronald,0.0,Human
pfrenssen,0.0,Human
ademarco,66.66666666666666,Human
san650,0.0,Human
tbroyer,0.0,Human
eamonnmcmanus,0.0,Human
mariotoffia,47.61904761904761,Human
phanrahan,0.0,Human
leonardt,7.142857142857142,Human
nikku,9.25925925925926,Human
carlocayos,0.0,Human
alkondrashov,16.666666666666664,Human
MartinRosserEB,0.0,Human
focusaurus,0.0,Human
osg,0.0,Human
stp-ip,0.0,Human
EtienneLem,40.0,Human
weixuanfu,0.0,Human
miyakogi,0.0,Human
aewallin,0.0,Human
rdinicut,15.625,Human
schloerke,0.0,Human
sampotts,6.666666666666667,Human
pmuens,0.0,Human
siddharthlatest,0.0,Human
yeojz,0.0,Human
hanslovsky,0.0,Human
axtimwalde,0.0,Human
tpietzsch,0.0,Human
maarzt,0.0,Human
trentmwillis,0.0,Human
platinumazure,0.0,Human
mdamien,0.0,Human
boogheta,38.775510204081634,Human
sebastianbergmann,15.492957746478872,Human
willemstuursma,0.0,Human
mnapoli,0.0,Human
edorivai,0.0,Human
domtronn,0.0,Human
facetoe,10.416666666666668,Human
alvin-reyes,100.0,Human
ustbhuangyi,0.0,Human
cdepillabout,0.0,Human
panaaj,0.0,Human
kbahr,0.0,Human
Casyfill,0.0,Human
luboshl,0.0,Human
mhart,20.0,Human
terinjokes,25.0,Human
bitwiseman,5.128205128205128,Human
jvassev,0.0,Human
mwarkentin,9.803921568627452,Human
dicearr,0.0,Human
JohnEstropia,11.76470588235294,Human
cspray,0.0,Human
dlepaux,0.0,Human
alexarchambault,0.0,Human
mhilton,10.0,Human
eliamaino-fp,0.0,Human
mdiep,0.0,Human
argon,16.666666666666664,Human
yaohaizh,0.0,Human
joeferner,33.33333333333333,Human
benureau,14.893617021276595,Human
jedrzejchalubek,10.0,Human
ashleynolan,0.0,Human
parkr,0.0,Human
robinwassen,0.0,Human
jantimon,0.0,Human
edi9999,2.857142857142857,Human
ceball,15.517241379310345,Human
SvetoslavTsenov,0.0,Human
yuzushioh,100.0,Human
nchammas,0.0,Human
pmclanahan,0.0,Human
philippfromme,12.745098039215685,Human
caridy,0.0,Human
ericf,10.0,Human
doofin,0.0,Human
securityclippy,0.0,Human
fabienjuif,18.181818181818183,Human
dmetzgar,9.375,Human
ewinnington,0.0,Human
josetaira,0.0,Human
jaredhanson,0.0,Human
plusgut,0.0,Human
NgoHuy,0.0,Human
xiongchiamiov,0.0,Human
aquynh,0.0,Human
mrocklin,11.11111111111111,Human
itsdalmo,0.0,Human
bweston92,0.0,Human
zaquestion,14.285714285714285,Human
mxsasha,9.146341463414634,Human
lipis,50.0,Human
lepture,0.0,Human
leekelleher,0.0,Human
jonathanong,50.0,Human
ptrthomas,0.5434782608695652,Human
BlazZupan,0.0,Human
loburm,0.0,Human
nshumoogum,0.0,Human
plribeiro3000,0.0,Human
geemus,2.7027027027027026,Human
xPaw,0.0,Human
dks17,0.0,Human
dbu,0.0,Human
jrichter1,0.0,Human
barakman,0.0,Human
warner,0.0,Human
fassko,27.27272727272727,Human
BenjaSanchez,0.0,Human
IVANDOMENZAIN,0.0,Human
oberstet,17.045454545454543,Human
kanitw,18.5,Human
henrytk,0.0,Human
superbobry,0.0,Human
vlio20,33.80281690140845,Human
dbashford,15.0,Human
jordan-wright,0.0,Human
Photonios,47.368421052631575,Human
RangerMauve,0.0,Human
connorskees,0.0,Human
jcesarmobile,0.0,Human
pioneerskies,0.0,Human
cbpowell,0.0,Human
technomancy,15.65217391304348,Human
thedevelobear,0.0,Human
kvolkovich-sc,55.42168674698795,Human
mjancarik,22.727272727272727,Human
bogdan0083,0.0,Human
Dan503,0.0,Human
jfrolich,0.0,Human
jorilallo,0.0,Human
tommoor,0.0,Human
andrewbonney,0.0,Human
Rotzbua,0.0,Human
jrief,0.0,Human
jthoms1,0.0,Human
moufmouf,0.0,Human
Jimexist,25.0,Human
jhalterman,8.235294117647058,Human
klauspost,2.7777777777777777,Human
twiecki,17.80821917808219,Human
jc275,0.0,Human
SamueleCaprioli97,0.0,Human
Digenis,0.0,Human
overcat,44.0,Human
sabeegrewal,21.875,Human
samuel-girard,0.0,Human
unaizorrilla,0.0,Human
sckott,11.904761904761903,Human
leosoto,0.0,Human
pupunzi,0.0,Human
jenow,0.0,Human
SiggyF,42.857142857142854,Human
danreeves,0.0,Human
rgolangh,3.7037037037037033,Human
puku0x,0.0,Human
altendky,0.0,Human
alexandrebouthinon,25.0,Human
nikossvnk,60.0,Human
cjh1,33.33333333333333,Human
NickSeagull,70.0,Human
vetcher,40.0,Human
kurtmckee,0.0,Human
eduardo-rodrigues,9.090909090909092,Human
vidartf,0.0,Human
chrisfosterelli,4.0,Human
pablorsk,0.0,Human
canard0328,47.61904761904761,Human
datakurre,6.521739130434782,Human
eigenfoo,0.0,Human
kevin-montrose,0.0,Human
edcarroll,7.6923076923076925,Human
kyriog,0.0,Human
ariekahn,0.0,Human
mattrbianchi,40.54054054054054,Human
jhaenchen,0.0,Human
sergeyfrolov,0.0,Human
MikaelEliasson,7.142857142857142,Human
mtdowling,0.0,Human
mtrea,0.0,Human
aaronklaassen,0.0,Human
alanfranz,0.0,Human
nitaliano,0.0,Human
aeneasr,8.695652173913043,Human
tonyghita,0.0,Human
aantron,25.925925925925924,Human
mcjazzyfunky,0.0,Human
thysultan,8.333333333333332,Human
winterland1989,0.0,Human
pavdmyt,0.0,Human
lionel-,2.2222222222222223,Human
kamikazechaser,0.0,Human
yagop,0.0,Human
nickdirienzo,0.0,Human
joealcorn,0.0,Human
tocsoft,0.0,Human
fghaas,0.0,Human
RubenVerborgh,50.0,Human
VivekMChawla,0.0,Human
and-semakin,100.0,Human
b1naryth1ef,0.0,Human
ro-ka,0.0,Human
ishepard,18.181818181818183,Human
johnou,0.0,Human
lukehutch,5.263157894736842,Human
chrisfarms,0.0,Human
jeremyletang,0.0,Human
millermedeiros,0.0,Human
markvincze,0.0,Human
diwic,0.0,Human
matthewrmshin,0.0,Human
hynekcer,0.0,Human
kratob,0.0,Human
hkdsun,0.0,Human
lucatume,0.0,Human
IdoZilberberg,0.0,Human
arcusfelis,0.0,Human
MuriloSchaefer,0.0,Human
AnneHommelberg,0.0,Human
tcrowe,0.0,Human
mvz,0.0,Human
proofit404,16.666666666666664,Human
rkern,0.0,Human
indebanvdhamer,45.45454545454545,Human
liszto,0.0,Human
dkellner,0.0,Human
martijn00,0.0,Human
carlosalberto,0.0,Human
mikebryant,0.0,Human
dereuromark,0.0,Human
MaartenDesnouck,74.54545454545455,Human
samme,0.0,Human
jameskermode,0.0,Human
jbbarth,4.615384615384616,Human
smnbbrv,0.0,Human
xile611,0.0,Human
kwry,0.0,Human
fenollp,0.0,Human
ronjouch,0.0,Human
facelessuser,11.594202898550725,Human
shuhaowu,2.272727272727273,Human
balsama,2.857142857142857,Human
steveoh,0.0,Human
nihgwu,0.0,Human
bvaughn,10.0,Human
nickschot,0.0,Human
blainekasten,0.0,Human
jamesmh,36.84210526315789,Human
championswimmer,42.857142857142854,Human
livictoria,0.0,Human
whatyouhide,12.5,Human
haifengl,28.57142857142857,Human
jhermsmeier,33.33333333333333,Human
lurch,0.0,Human
alfonsogarciacaro,0.0,Human
MangelMaxime,20.0,Human
mportuga,0.0,Human
MelbourneDeveloper,0.0,Human
jarlopez,0.0,Human
Bathtor,6.25,Human
aparcar,7.2727272727272725,Human
peitschie,0.0,Human
vandenoever,0.0,Human
jaames,0.0,Human
jskeet,6.557377049180328,Human
clamoriniere1A,0.0,Human
chrisandreae,0.0,Human
AlexWheeler,0.0,Human
mmazzarolo,0.0,Human
billdeitrick,0.0,Human
LukaJCB,0.0,Human
kenshinji,0.0,Human
hdgarrood,6.25,Human
fkleuver,0.0,Human
giuscris,0.0,Human
serggl,0.0,Human
fraenki,16.666666666666664,Human
Mongey,11.11111111111111,Human
tgturner,0.0,Human
mikestead,0.0,Human
taligentx,0.0,Human
steadicat,0.0,Human
seesemichaelj,30.76923076923077,Human
slewis74,0.0,Human
michaelbazos,100.0,Human
justinseanmartin,0.0,Human
yaakov-h,3.225806451612903,Human
catamphetamine,0.0,Human
justanr,4.545454545454546,Human
jvanderberg,0.0,Human
malled,0.0,Human
Eomm,0.0,Human
kaitoy,30.0,Human
tommens,0.0,Human
AlexandreDecan,9.523809523809524,Human
tariqdaouda,0.0,Human
dwijnand,0.0,Human
AliSoftware,0.0,Human
ashwin31,73.52941176470588,Human
japaric,4.166666666666666,Human
Atry,57.77777777777777,Human
Ullaakut,15.789473684210526,Human
manueliglesias,0.0,Human
GhostofGoes,17.5,Human
mgtriffid,0.0,Human
qiangdavidliu,0.0,Human
kcmr,0.0,Human
hkantare,0.0,Human
cryptix,0.0,Human
arj03,0.0,Human
goetas,66.66666666666666,Human
TooTallNate,0.0,Human
fanminshi,9.090909090909092,Human
christianbundy,0.0,Human
yogthos,70.0,Human
devfeel,0.0,Human
croomes,0.0,Human
pwalczysko,0.0,Human
aearly,6.666666666666667,Human
martin1cerny,0.0,Human
OlegNadymov,0.0,Human
throrin19,0.0,Human
jayphelps,0.0,Human
ArturT,0.0,Human
srmnitc,51.35135135135135,Human
gpbl,14.285714285714285,Human
boazsegev,0.0,Human
njgheorghita,0.0,Human
pipermerriam,0.0,Human
grissius,0.0,Human
persapiens,0.0,Human
rmpestano,7.6923076923076925,Human
wgerlach,44.44444444444444,Human
jcustenborder,92.3076923076923,Human
notwaldorf,0.0,Human
brunobasto,0.0,Human
jbalsas,0.0,Human
diegonvs,0.0,Human
MMatten,0.0,Human
ismamz,0.0,Human
smarlowucf,0.0,Human
RomanMinkin,0.0,Human
jaydenseric,0.0,Human
robdmoore,7.142857142857142,Human
victorlei,76.92307692307693,Human
elandau,60.0,Human
karolz-ms,3.0303030303030303,Human
bjschoenfeld,7.777777777777778,Human
supermarin,0.0,Human
deadprogram,0.0,Human
jpmckinney,7.4074074074074066,Human
SimenB,0.0,Human
maxisam,14.285714285714285,Human
MacKLess,0.0,Human
floitsch,28.57142857142857,Human
Firehed,12.5,Human
andrerpena,43.75,Human
wallymathieu,0.0,Human
nateabele,0.0,Human
LongLiveCHIEF,22.22222222222222,Human
Ogeon,0.0,Human
kzidane,13.333333333333334,Human
danschultzer,0.0,Human
cyli,1.4705882352941175,Human
robdodson,16.666666666666664,Human
alice,0.0,Human
EricDahlvang,0.0,Human
guumaster,0.0,Human
brettjurgens,0.0,Human
Rob--W,0.0,Human
jeffbski,0.0,Human
mitchmason,0.0,Human
txomon,0.0,Human
brett19,4.545454545454546,Human
jeancochrane,0.0,Human
zpao,0.0,Human
phumpal,0.0,Human
asibross,0.0,Human
thebadmonkeydev,32.0,Human
ttmarek,0.0,Human
gyscos,4.25531914893617,Human
mk13,33.33333333333333,Human
chalin,0.0,Human
lpatino10,0.0,Human
ibgreen,0.0,Human
Corniel,5.714285714285714,Human
aarondl,19.35483870967742,Human
kitten,25.0,Human
charlesmoore99,0.0,Human
adamstruck,50.0,Human
RWOverdijk,5.797101449275362,Human
edouardmenayde,0.0,Human
mp911de,47.76119402985074,Human
statianzo,0.0,Human
blumu,0.0,Human
nshahan,0.0,Human
JordanSussman,40.0,Human
cap10morgan,0.0,Human
MarkusRabe,36.36363636363637,Human
str4d,5.555555555555555,Human
sppalkia,18.51851851851852,Human
kattni,0.0,Human
bloritsch,0.0,Human
JacobEvelyn,28.57142857142857,Human
acasademont,12.5,Human
kalwalkden,100.0,Human
schollz,90.9090909090909,Human
cboettig,0.0,Human
javadev,0.0,Human
cckelly,0.0,Human
stuartaccent,31.25,Human
dmlb2000,0.0,Human
cascornelissen,0.0,Human
bradymholt,0.0,Human
bekeles,33.33333333333333,Human
depryf,0.0,Human
shochdoerfer,0.0,Human
e0ipso,0.0,Human
camilamercado,0.0,Human
hellatan,0.0,Human
geerteltink,28.57142857142857,Human
williaster,69.56521739130434,Human
devigned,0.0,Human
bordoley,0.0,Human
ericsink,6.944444444444445,Human
gawel,0.0,Human
JRod-Eiman,0.0,Human
rkusa,5.263157894736842,Human
cloudkite,0.0,Human
parlough,0.0,Human
lucko,0.0,Human
goldfire,0.0,Human
ajbogh,0.0,Human
localredhead,0.0,Human
JordonPhillips,0.0,Human
matthewp,11.11111111111111,Human
sausman,66.66666666666666,Human
lekosfmi,16.129032258064516,Human
aoberoi,0.0,Human
tbremer,0.0,Human
Oceania2018,0.0,Human
cag,14.285714285714285,Human
artemy-osipov,0.0,Human
erickpintor,0.0,Human
vinkobedek,0.0,Human
guzzilar,0.0,Human
AleBles,33.33333333333333,Human
rimiti,0.0,Human
mikelax,0.0,Human
c00kiemon5ter,0.0,Human
anaisbetts,0.0,Human
AlexWayfer,0.0,Human
tmcgilchrist,0.0,Human
Gama11,0.0,Human
Therzok,28.57142857142857,Human
ashok1994,0.0,Human
skovhus,0.0,Human
greg-hellings,0.0,Human
thrix,0.0,Human
mprahl,0.0,Human
ono,0.0,Human
rushfrisby,0.0,Human
olance,0.0,Human
bogdan,0.0,Human
johnlcox,33.33333333333333,Human
simonw,2.2222222222222223,Human
aravindakr95,0.0,Human
wallet77,52.94117647058824,Human
