Bot,Humain
,28.0
,16.0
,33.0
,28.0
,29.0
,34.5
,19.0
,35.0
,38.5
,33.0
,13.0
,23.0
,28.0
,30.0
,30.5
,23.0
,24.0
,37.0
,38.0
,34.0
,33.0
,31.0
,30.5
,31.0
,39.0
,26.0
,30.5
,38.0
,16.0
,35.0
,26.0
,29.0
,23.0
,31.0
,21.0
,25.0
,25.0
,35.0
,30.0
,24.0
,38.0
,25.0
,25.5
,35.0
,27.0
,30.0
,33.0
,26.0
,31.0
,34.0
,30.0
,27.0
,36.0
,27.0
,28.0
,29.0
,29.0
,27.0
,29.0
,62.0
,35.0
,30.0
,13.0
,25.0
,21.0
,33.0
,32.0
,31.0
,23.0
,27.0
,31.0
,28.0
,31.0
,28.0
,26.0
,31.0
,27.0
,27.0
,32.0
,31.0
,29.0
,28.5
,30.0
,31.0
,32.0
,20.0
,33.0
,28.0
,19.0
,24.0
,26.0
,25.0
,27.0
,31.0
,31.0
,31.0
,33.0
,27.0
,29.0
,44.0
,20.0
,32.0
,33.0
,27.0
,33.0
,27.0
,33.5
,40.0
,23.0
,27.5
,30.0
,35.0
,32.0
,28.0
,68.0
,27.0
,29.0
,18.0
,31.0
,36.0
,25.5
,47.0
,32.0
,29.0
,25.0
,37.0
,29.0
,36.0
,32.0
,29.0
,18.0
,33.0
,42.0
,31.0
,32.0
,33.0
,28.0
,21.0
,62.5
,33.0
,32.0
,24.0
,19.0
,31.0
,26.0
,30.0
,32.0
,22.0
,30.0
,28.0
,28.0
,27.0
,14.0
,28.0
,28.0
,27.0
,37.5
,29.0
,21.0
,26.0
,37.0
,24.0
,35.0
,100.0
,47.0
,31.0
,29.0
,26.0
,27.0
,63.0
,28.0
,26.0
,30.0
,30.0
,29.0
,30.0
,25.0
,29.0
,30.0
,27.0
,31.0
,23.0
,36.0
,16.0
,33.0
,99.0
,32.0
,93.0
,31.5
,26.0
,32.0
,32.0
,33.0
,55.0
,15.0
,100.0
,25.0
,36.0
,26.0
,17.0
,5.0
,32.0
,33.0
,100.0
,22.0
,58.5
,27.5
,26.5
,28.0
,36.0
,30.0
,39.5
,35.0
,24.0
,28.5
,32.0
,53.0
,28.0
,27.0
,37.0
,31.0
,66.5
,26.0
,29.0
,33.0
,28.5
,38.5
,33.0
,31.0
,50.0
,28.0
,30.0
,24.0
,37.5
,23.0
,28.0
,62.0
,33.0
,29.0
,81.0
,25.0
,22.0
,34.5
,42.0
,29.0
,37.0
,30.0
,37.0
,30.0
,34.0
,27.5
,33.0
,35.5
,30.0
,27.0
,24.0
,33.0
,31.0
,29.5
,25.0
,68.0
,28.0
,27.0
,27.0
,27.5
,23.0
,32.0
,27.0
,68.5
,28.0
,32.5
,29.0
,19.0
,25.0
,30.0
,27.0
,29.0
,18.0
,33.0
,100.0
,31.0
,42.0
,37.0
,35.0
,26.0
,28.0
,35.5
,33.0
,30.0
,34.0
,29.0
,28.0
,26.0
,25.0
,26.0
,29.0
,25.0
,23.0
,21.0
,22.0
,35.0
,100.0
,24.0
,34.0
,29.0
,18.0
,32.0
,29.0
,24.0
,26.0
,26.5
,26.5
,27.0
,37.5
,32.0
,31.0
,21.0
,25.0
,44.0
,26.0
,33.0
,15.0
,13.0
,23.0
,31.0
,27.0
,27.0
,28.0
,29.0
,28.0
,26.0
,23.0
,32.5
,10.0
,20.0
,34.0
,33.0
,32.0
,34.0
,30.0
,30.0
,24.0
,33.0
,28.5
,30.5
,27.0
,31.0
,24.0
,100.0
,32.0
,38.0
,23.0
,32.0
,23.0
,31.0
,26.0
,24.0
,21.0
,21.0
,38.0
,33.0
,25.0
,24.0
,6.0
,24.0
,25.0
,31.0
,26.0
,37.0
,29.0
,32.0
,27.0
,61.0
,31.0
,23.0
,29.0
,43.0
,26.5
,20.0
,32.0
,24.0
,99.0
,30.0
,0.0
,19.0
,21.0
,25.0
,33.0
,27.0
,29.0
,28.0
,24.0
,25.0
,28.0
,41.0
,40.0
,32.0
,7.0
,19.0
,29.0
,31.0
,24.0
,32.0
,29.0
,29.0
,33.0
,26.5
,30.0
,26.0
,37.0
,23.0
,26.0
,22.0
,31.0
,27.0
,27.5
,64.5
,30.0
,28.0
,68.5
,27.0
,38.0
,30.0
,63.0
,25.0
,28.0
,14.0
,26.0
,66.5
,38.5
,28.0
,27.0
,34.0
,33.0
,34.0
,32.0
,29.0
,27.0
,25.0
,8.0
,25.0
,12.5
,31.0
,26.0
,29.0
,34.0
,34.0
,27.0
,27.0
,38.0
,27.0
,23.0
,21.0
,28.0
,17.0
,26.0
,29.5
,42.0
,28.0
,54.0
,31.0
,19.0
,27.0
,29.0
,32.0
,27.0
,24.0
,32.0
,35.0
,31.0
,24.0
,24.0
,30.0
,59.5
,21.0
,32.0
,32.0
,28.0
,35.0
,20.0
,14.0
,28.0
,32.0
,39.5
,31.0
,39.0
,31.0
,26.0
,69.0
,71.0
,69.0
,26.0
,20.0
,50.0
,23.0
,20.0
,28.0
,32.0
,25.0
,21.5
,23.0
,24.0
,65.5
,24.0
,65.5
,32.0
,38.0
,35.0
,30.0
,23.0
,20.0
,30.0
,30.0
,28.0
,29.0
,21.0
,36.0
,28.0
,31.0
,23.5
,20.0
,26.0
,30.0
,38.0
,65.0
,29.0
,32.0
,20.0
,21.0
,21.5
,34.0
,25.0
,40.0
,12.0
,25.0
,22.5
,24.0
,27.0
,25.0
,28.0
,32.0
,31.0
,35.5
,28.0
,31.0
,32.0
,33.0
,70.0
,67.5
,25.0
,32.0
,23.0
,64.0
,20.0
,22.0
,25.0
,24.0
,24.0
,65.5
,83.0
,21.0
,39.0
,24.0
,27.0
,24.0
,29.0
,31.0
,29.0
,22.0
,28.0
,28.0
,30.0
,28.0
,34.0
,33.0
,39.0
,23.0
,36.0
,31.0
,33.0
,29.0
,32.0
,19.0
,27.0
,31.0
,27.0
,15.0
,36.0
,30.0
,36.0
,78.0
,39.5
,32.0
,41.0
,25.0
,28.0
,28.0
,35.0
,31.0
,33.0
,24.0
,37.0
,28.0
,39.0
,27.0
,32.0
,42.0
,28.0
,29.0
,27.0
,25.0
,30.0
,26.0
,23.5
,29.0
,22.0
,33.0
,29.0
,22.0
,23.0
,22.5
,27.0
,24.0
,21.0
,25.0
,30.0
,27.0
,19.0
,28.0
,31.0
,29.0
,32.0
,36.0
,21.0
,32.0
,33.0
,33.0
,29.0
,34.0
,33.0
,37.0
,32.0
,29.0
,20.0
,26.0
,30.0
,25.0
,30.0
,31.0
,26.0
,26.0
,28.0
,30.0
,37.0
,41.0
,27.0
,25.0
,36.0
,29.0
,17.0
,7.0
,67.0
,28.0
,29.0
,29.0
,32.0
,17.0
,23.0
,89.0
,27.0
,37.0
,30.0
,27.0
,30.0
,40.0
,27.0
,26.0
,12.0
,27.0
,26.0
,36.0
,24.0
,29.0
,27.0
,30.0
,32.0
,27.0
,32.0
,24.0
,31.0
,32.0
,26.0
,66.5
,32.0
,32.0
,22.0
,25.0
,31.0
,30.0
,30.0
,29.0
,26.5
,36.0
,18.0
,29.0
,29.0
,39.5
,33.0
,32.0
,30.0
,35.0
,26.0
,26.0
,34.0
,26.0
,32.0
,68.5
,12.0
,21.0
,26.0
,37.0
,35.0
,27.0
,100.0
,27.0
,18.0
,17.0
,34.0
,29.0
,32.0
,33.0
,33.0
,26.0
,25.0
,33.0
,25.0
,26.0
,27.0
,28.0
,36.0
,29.0
,27.0
,28.0
,26.0
,26.0
,37.0
,30.0
,24.0
,28.5
,32.0
,8.0
,33.0
,31.0
,36.0
,36.0
,34.5
,26.0
,28.0
,28.0
,29.0
,31.0
,29.0
,24.0
,24.0
,29.5
,34.5
,25.0
,26.0
,29.0
,35.0
,25.0
,28.0
,27.0
,26.0
,26.0
,34.0
,31.0
,23.0
,34.0
,32.0
,28.0
,42.0
,27.0
,24.0
,43.0
,23.0
,25.0
,69.0
,64.5
,36.5
,30.5
,20.0
,24.0
,22.0
,29.0
,27.0
,31.0
,34.5
,32.0
,21.0
,68.0
,28.0
,30.0
,33.0
,42.0
,27.0
,31.0
,38.0
,24.0
,34.0
,31.0
,28.0
,25.0
,26.0
,29.0
,23.0
,29.0
,16.0
,21.0
,28.0
,19.0
,38.0
,32.0
,11.0
,28.0
,31.0
,32.0
,22.0
,31.0
,33.0
,25.0
,23.0
,28.0
,22.0
,30.0
,30.0
,33.0
,30.0
,27.0
,36.0
,58.0
,31.0
,18.0
,31.0
,28.0
,30.0
,34.0
,33.5
,32.0
,50.0
,32.0
,54.0
,21.0
,25.0
,28.0
,22.0
,28.0
,27.0
,23.0
,31.0
,32.0
,30.0
,65.5
,40.5
,24.0
,16.0
,14.0
,28.0
,31.0
,19.0
,30.0
,29.0
,24.0
,25.0
,37.5
,36.0
,29.0
,31.0
,36.5
,30.0
,25.0
,30.0
,31.0
,35.0
,32.0
,30.0
,30.0
,28.0
,27.0
,32.0
,31.0
,74.5
,28.0
,31.0
,21.0
,63.5
,27.0
,32.0
,38.5
,34.0
,33.0
,28.0
,31.0
,24.0
,27.0
,36.0
,29.0
,28.5
,31.0
,29.0
,29.0
,61.0
,29.0
,30.5
,27.5
,28.0
,27.0
,28.0
,31.0
,28.5
,31.0
,29.0
,29.0
,26.0
,31.0
,40.0
,33.0
,33.5
,31.0
,29.0
,36.0
,29.0
,13.0
,21.0
,30.0
,29.0
,28.0
,33.0
,26.0
,50.0
,28.0
,28.0
,42.0
,11.5
,21.5
,29.0
,26.0
,16.0
,32.0
,28.0
,33.0
,37.0
,63.0
,31.0
,27.0
,35.0
,27.0
,32.0
,36.0
,64.5
,34.0
,31.0
,31.0
,37.0
,23.0
,26.0
,27.0
,34.0
,27.0
,9.0
,21.5
,32.0
,39.0
,35.0
,17.5
,20.0
,29.0
,31.0
,14.5
,25.0
,26.0
,32.0
,33.5
,33.0
,24.0
,27.0
,32.0
,26.0
,22.0
,39.0
,31.0
,34.0
,27.0
,33.0
,33.0
,39.0
,27.0
,27.0
,39.0
,24.0
,33.0
,28.0
,26.0
,34.0
,23.0
,23.0
,29.0
,25.0
,92.0
,31.0
,30.0
,0.5
,30.0
,24.0
,29.0
,39.0
,32.0
,33.0
,29.0
,17.0
,31.0
,28.5
,30.0
,24.0
,25.0
,38.0
,25.0
,32.0
,26.5
,16.0
,32.0
,35.0
,25.0
,32.0
,24.0
,30.0
,27.0
,32.0
,29.5
,25.0
,29.0
,27.0
,24.0
,27.0
,31.0
,28.0
,27.0
,27.0
,33.0
,34.0
,25.0
,32.0
,34.0
,28.0
,22.0
,28.0
,30.0
,26.0
,25.0
,28.0
,27.0
,26.0
,31.0
,28.0
,34.0
,28.0
,29.0
,37.0
,34.0
,26.0
,30.0
,30.0
,22.5
,25.0
,29.0
,27.0
,29.0
,25.0
,19.0
,24.0
,26.0
,28.0
,28.0
,41.0
,31.0
,24.0
,24.0
,32.5
,7.0
,21.0
,20.0
,26.0
,28.0
,30.5
,27.0
,32.0
,32.0
,22.0
,22.0
,24.0
,29.5
,30.0
,25.5
,30.0
,32.0
,31.0
,32.0
,28.0
,33.0
,22.0
,24.0
,13.0
,26.0
,35.0
,28.0
,24.0
,28.0
,32.0
,31.0
,26.0
,51.5
,24.0
,71.0
,20.0
,25.0
,28.0
,17.0
,21.0
,36.0
,62.5
,29.0
,24.0
,64.5
,34.0
,17.0
,26.0
,26.0
,26.0
,28.0
,30.0
,29.5
,23.0
,25.0
,23.0
,22.5
,32.0
,31.0
,35.0
,31.0
,30.0
,64.0
,26.0
,27.0
,32.0
,16.5
,24.0
,6.0
,27.0
,35.0
,34.0
,28.0
,31.0
,23.0
,35.0
,52.5
,63.0
,19.0
,27.0
,31.0
,28.0
,30.0
,27.5
,32.5
,30.0
,28.0
,33.0
,35.0
,41.0
,34.0
,26.0
,28.0
,30.0
,28.0
,38.5
,25.0
,36.5
,33.0
,67.0
,29.0
,35.0
,26.0
,26.0
,26.0
,35.5
,28.0
,29.0
,27.0
,36.0
,25.0
,30.0
,37.0
,28.0
,28.0
,29.0
,28.0
,23.0
,27.0
,30.0
,30.0
,24.0
,32.0
,33.0
,19.0
,26.0
,21.0
,26.0
,18.0
,33.0
,29.0
,19.0
,29.0
,29.0
,31.0
,30.0
,36.0
,31.0
,59.5
,22.0
,25.0
,26.0
,32.0
,29.0
,34.5
,28.0
,27.0
,28.0
,32.0
,29.0
,33.0
,29.0
,32.0
,26.0
,17.0
,29.0
,32.0
,25.0
,28.0
,28.0
,31.0
,33.0
,37.0
,30.0
,29.0
,61.5
,31.0
,30.0
,32.0
,27.0
,31.0
,25.0
,27.0
,31.0
,32.0
,35.0
,30.0
,27.0
,24.0
,24.5
,31.0
,33.0
,31.0
,25.5
,44.0
,34.0
,27.0
,10.0
,46.0
,30.0
,35.0
,25.0
,39.0
,61.0
,52.0
,28.0
,28.0
,75.0
,65.0
,39.0
,30.0
,6.0
,34.0
,39.0
,31.0
,28.0
,30.0
,35.0
,66.0
,73.0
,26.0
,24.0
,35.0
,36.0
,29.0
,31.0
,27.0
,29.5
,25.0
,27.5
,62.0
,29.0
,31.0
,76.0
,53.0
,32.0
,61.5
,34.0
,30.5
,42.0
,32.0
,34.0
,70.0
,61.0
,69.5
,29.0
,27.0
,11.0
,28.0
,27.5
,88.0
,32.0
,24.0
,22.5
,33.0
,36.0
,27.0
,85.0
,80.0
,26.0
,27.5
,29.5
,26.0
,99.0
,27.0
,30.0
,32.0
,48.0
,14.0
,42.5
,39.0
,90.5
,27.0
,31.5
,71.5
,87.0
,34.0
,68.0
,29.0
,31.0
,39.0
,55.5
,37.0
,16.0
,31.0
,26.0
,28.5
,25.5
,37.0
,30.0
,51.0
,70.0
,32.5
,32.0
,28.5
,36.0
,33.0
,37.0
,32.0
,24.0
,35.5
,38.0
,32.0
,34.0
,31.0
,28.0
,31.0
,25.0
,28.0
,26.0
,30.0
,40.0
,31.0
,41.5
,34.0
,27.0
,27.5
,30.0
,29.0
,36.0
,48.0
,28.0
,32.0
,32.0
,29.0
,65.0
,28.0
,25.0
,9.0
,26.0
,27.0
,33.0
,25.0
,38.0
,33.5
,34.0
,67.0
,27.0
,26.0
,25.0
,31.0
,28.0
,24.0
,50.5
,34.0
,31.0
,20.0
,81.0
,29.0
,60.5
,26.5
,59.0
,37.0
,37.5
,30.0
,17.0
,25.0
,26.0
,56.0
