Compte,lev,Type
dbainbri-ciena,22.0,Human
as-cii,27.0,Human
jhm-ciberman,33.0,Human
hex-ci,31.0,Human
kenjones-cisco,69.5,Human
itdependsnetworks,30.0,Human
hexfusion,31.0,Human
spideyfusion,32.0,Human
infusion,31.0,Human
mikrofusion,26.0,Human
fusion809,36.0,Human
mintyfusion,34.0,Human
360fusion,32.0,Human
webprofusion-chrisc,31.0,Human
AutoSponge,34.0,Human
BergAutomations,36.0,Human
automationator,31.0,Human
automenta,33.0,Human
Automunge,89.5,Human
devautor,30.0,Human
NetDevAutomate,26.0,Human
synapticarbors,26.5,Human
pratikborsadiya,31.0,Human
tiborsimko,28.0,Human
borsboom,30.0,Human
GaborSuranyi,38.0,Human
mborsz,24.0,Human
tiborsaas,36.0,Human
KevinGrandon,42.0,Human
MichaelKohler,30.0,Human
spinlock,18.0,Human
grantjenks,25.0,Human
anacrolix,26.0,Human
pocketjoso,31.0,Human
alexbers,30.0,Human
mewmew,32.0,Human
Hugo101,59.5,Human
hayesall,27.0,Human
carloscuesta,30.0,Human
kevva,32.0,Human
robshakir,27.0,Human
adriantran,67.0,Human
dchenk,29.5,Human
sarun87,37.0,Human
DrMarcII,31.0,Human
becw,29.0,Human
NathanWalker,31.0,Human
bryanl,30.0,Human
rappdw,28.0,Human
brianvoe,32.0,Human
emilgoldsmith,31.0,Human
nalesandro,28.0,Human
izgeri,31.0,Human
jasonrahm,29.0,Human
pythoneer,25.0,Human
vijaynalawade,32.0,Human
retgits,31.0,Human
dhillondeep,32.0,Human
JunielKatarn,58.5,Human
koher,26.0,Human
bhazelton,26.0,Human
defunctzombie,31.0,Human
okdistribute,38.0,Human
jtsage,33.0,Human
floatdrop,30.0,Human
magro,28.0,Human
NathanSweet,30.0,Human
adrake33,32.0,Human
kristw,24.0,Human
aydrian,33.5,Human
yannickl88,56.0,Human
heapwolf,28.0,Human
blimmer,29.0,Human
donmccurdy,24.0,Human
dxinteractive,30.5,Human
telegraphic,25.0,Human
adamlacoste,38.0,Human
matteosister,29.0,Human
lipangit,12.0,Human
msmathers,33.0,Human
fanatid,34.5,Human
ryanwinchester,22.0,Human
wendux,16.0,Human
nox,25.0,Human
awprice,27.0,Human
TheKeymaster,30.5,Human
sudodoki,31.0,Human
Zak-C,33.0,Human
danielgerlag,33.0,Human
rovansteen,22.0,Human
aermakov-zalando,100.0,Human
hjacobs,31.0,Human
nicolargo,30.0,Human
svenkubiak,30.0,Human
Peque,24.0,Human
mxcl,29.0,Human
jomonkj,19.0,Human
hiqsol,22.0,Human
ptomasroos,35.0,Human
Toflar,30.0,Human
leofeyer,24.0,Human
stevehu,35.0,Human
yschimke,23.0,Human
XVincentX,26.0,Human
bartelink,36.0,Human
Maks3w,31.0,Human
KbWorks,25.0,Human
wictorwilen,27.0,Human
scottrobertson,34.0,Human
bryphe,29.0,Human
indrekj,34.0,Human
deoxxa,30.0,Human
mgrosperrin,33.5,Human
ejmahler,30.0,Human
upperwal,27.0,Human
trevnorris,30.0,Human
ilgooz,31.0,Human
tariq1890,35.5,Human
koute,30.0,Human
sergiodxa,38.0,Human
zbranzov,35.5,Human
ForbesLindesay,32.0,Human
mattdesl,33.0,Human
menduo,36.5,Human
rgieseke,24.5,Human
chrisroadmap,28.0,Human
mmetayer,34.0,Human
kevinansfield,34.0,Human
mixonic,28.0,Human
phil-opp,29.0,Human
cundd,29.0,Human
milo,26.0,Human
mstrazar,26.0,Human
kaidiren,12.0,Human
k0nserv,31.0,Human
mcintyre321,28.0,Human
fsmanuel,30.0,Human
vunb,21.0,Human
KorzunAV,33.0,Human
iddan,39.0,Human
joerick,30.0,Human
hediyi,30.0,Human
martinherweg,36.0,Human
kdambekalns,31.0,Human
jhurliman,33.0,Human
NicolasRannou,26.0,Human
alexellis,26.0,Human
eyedeekay,37.5,Human
rmg,36.0,Human
bsweeney,32.0,Human
shama,25.0,Human
loganfsmyth,34.0,Human
mikbry,26.0,Human
weavejester,33.0,Human
SheetJSDev,29.0,Human
aycabta,27.0,Human
lufinkey,34.0,Human
rowanwins,30.0,Human
mfogel,29.0,Human
dwsupplee,32.0,Human
legal90,28.0,Human
MahdiZareie,28.0,Human
softprops,35.0,Human
mosic,69.0,Human
PaulLeCam,29.0,Human
eXon,34.0,Human
azhiltsov,29.0,Human
sebastiandedeyne,32.0,Human
nathanidp,27.0,Human
juliens,31.0,Human
EisenbergEffect,32.0,Human
aloneguid,29.0,Human
dwmkerr,31.0,Human
Stewori,32.0,Human
agronholm,34.0,Human
mikeboers,30.0,Human
nataly87s,27.0,Human
iamacarpet,31.0,Human
DavoudTaghawiNejad,23.0,Human
KennethanCeyer,33.0,Human
Tustin,35.0,Human
emccorson,30.0,Human
mikiobraun,27.0,Human
tmcw,26.0,Human
samhed,29.0,Human
yurijmikhalevich,27.0,Human
faroit,29.0,Human
crimsonred,38.5,Human
TrySound,30.0,Human
samonzeweb,23.0,Human
cjus,29.0,Human
sp00m,38.0,Human
muthurathinam,30.0,Human
darrelmiller,32.0,Human
vadimavdeev,29.0,Human
rantianhua,13.0,Human
torkleyy,30.0,Human
cgordon,35.0,Human
isaacs,34.0,Human
yrodiere,65.5,Human
DirkMahler,31.0,Human
obfischer,34.0,Human
tats-u,14.0,Human
k2kobayashi,10.0,Human
jhecking,30.0,Human
cheungpat,28.0,Human
patrickjuchli,31.0,Human
JelteF,29.0,Human
kevinoliver,32.0,Human
notlee,30.0,Human
rasheedamir,33.0,Human
kharanenka,29.0,Human
aloisklink,34.0,Human
slashdotdash,27.0,Human
chrisburr,28.5,Human
joaosamouco,39.0,Human
jstedfast,29.0,Human
KarlLevik,33.0,Human
Anthchirp,25.5,Human
designfrontier,67.0,Human
HyperBrain,35.0,Human
clue,33.0,Human
emekalites,31.0,Human
paulfalgout,28.0,Human
9il,61.0,Human
smpl,22.0,Human
estolfo,36.0,Human
jameswilson,30.0,Human
kurnevsky,31.0,Human
kpp,30.5,Human
menduz,33.0,Human
gfursin,29.0,Human
noties,26.0,Human
coryb,33.0,Human
kris-nova,29.0,Human
m-weigand,29.0,Human
achilleas-k,26.0,Human
Kuchiriel,26.5,Human
dcsan,31.0,Human
kirsle,29.0,Human
jhoblitt,31.0,Human
trusktr,31.0,Human
blikblum,33.0,Human
treshugart,28.0,Human
adambkaplan,33.0,Human
NorfairKing,28.0,Human
emilymye,35.0,Human
jefferai,67.0,Human
damsfx,27.0,Human
tobias-kuendig,30.0,Human
wernerkrauss,32.0,Human
stevie-mayhew,32.0,Human
redhatrises,31.5,Human
johndgiese,30.0,Human
tas50,36.5,Human
alileza,38.0,Human
dherman,30.0,Human
katbyte,33.0,Human
hiyosi,36.5,Human
johnsenpeder,33.5,Human
atgrau,31.0,Human
licarth,22.0,Human
alexflav23,36.0,Human
danielkaneider,32.5,Human
vojtechhabarta,29.0,Human
minad,33.0,Human
rkh,25.0,Human
jserv,27.0,Human
ender503,27.0,Human
olistic,33.0,Human
Duerno,34.0,Human
tnagler,24.0,Human
tvatter,17.0,Human
timbod7,29.0,Human
davinci26,31.0,Human
whyrusleeping,19.0,Human
travisperson,34.0,Human
LeeSmet,26.0,Human
VictorVelarde,29.5,Human
dcmouyard,67.5,Human
Scotchester,25.0,Human
kylebuch8,27.0,Human
brigand,31.0,Human
phoracek,28.0,Human
sonnyp,28.0,Human
shimizukawa,23.0,Human
gajus,32.0,Human
novemberborn,28.0,Human
Domysee,66.5,Human
julienbourdeau,32.0,Human
tristan0x,25.0,Human
aliak00,25.0,Human
aazon,36.0,Human
mmoll,30.0,Human
dfahlander,26.0,Human
michielpost,32.0,Human
thiru,54.0,Human
jonathansamines,33.0,Human
stash,27.0,Human
awaterma,32.0,Human
bradylove,32.5,Human
fredoboulo,30.0,Human
brodybits,38.5,Human
seanmcleod,31.0,Human
joegoldbeck,30.0,Human
stefanneculai,30.0,Human
NeilFraser,29.0,Human
bsipocz,34.0,Human
or-else,25.0,Human
CampGareth,39.0,Human
cornerman,33.0,Human
can-soykarafakili,35.0,Human
keilw,33.5,Human
Valve,33.0,Human
Tzxhy,13.0,Human
fsmirne,33.0,Human
mbj4668,31.0,Human
pselle,41.0,Human
sharkdp,28.0,Human
vitalets,29.0,Human
srinandan,28.0,Human
asnowfix,29.0,Human
daftspunk,33.0,Human
rmw2,33.0,Human
megahertz,32.0,Human
ekerwin,34.0,Human
plentz,33.0,Human
JakeChampion,30.0,Human
yodalee,31.0,Human
vasdeveloper,12.0,Human
jlaine,33.0,Human
davemorrissey,36.0,Human
lpil,30.0,Human
ftchirou,23.0,Human
julien-moreau,26.0,Human
fengzixu,38.0,Human
EmilStenstrom,30.0,Human
JKHeadley,26.0,Human
ricmoo,29.0,Human
dangilman,50.0,Human
sibirrer,30.0,Human
kyhavlov,36.0,Human
Noofbiz,31.0,Human
mmstick,31.5,Human
brs17,34.0,Human
JMPerez,31.0,Human
wojcikstefan,34.5,Human
film42,30.5,Human
roobre,32.0,Human
jhunt,28.0,Human
satoshun00,25.0,Human
rwjblue,26.0,Human
jdmurphy,66.5,Human
prestwich,22.0,Human
developit,28.0,Human
treblereel,32.0,Human
sh4nks,32.0,Human
adjackura,30.5,Human
abpetkov,32.0,Human
freeekanayaka,31.0,Human
drewnoakes,28.0,Human
jbailey4,36.0,Human
wmgroot,23.0,Human
emmanvg,27.0,Human
piedoom,30.0,Human
tsherif,30.0,Human
matiu,28.0,Human
rabidgremlin,29.0,Human
dmalan,27.0,Human
raybooysen,23.0,Human
attilaolah,30.0,Human
dgasmith,31.0,Human
leeping,30.0,Human
stebo85,32.0,Human
eudangeld,28.0,Human
koterpillar,32.0,Human
ThibaultJanBeyer,33.0,Human
rajatady,79.0,Human
arnodel,27.0,Human
opoupeney,80.0,Human
puneetguptanitj,34.0,Human
ticoann,32.0,Human
yuyiguo,22.0,Human
Calebjh,34.0,Human
alexfreska,18.0,Human
raquo,29.0,Human
vernondegoede,29.0,Human
modocache,32.0,Human
mojavelinux,34.0,Human
practicingruby,32.0,Human
luispadron,30.0,Human
SergeyZhukovsky,32.5,Human
bbondy,31.0,Human
steelbrain,34.0,Human
Gp2mv3,35.0,Human
shantanugadgil,30.0,Human
canavandl,34.0,Human
sauln,36.0,Human
lmcinnes,36.0,Human
davidmoten,24.0,Human
postelrich,31.0,Human
sbesson,38.0,Human
andreasschroth,32.0,Human
jehiah,33.0,Human
mreiferson,25.0,Human
maoueh,30.0,Human
slumnitz,24.0,Human
mattlewis92,32.0,Human
burtonr,29.0,Human
dlech,29.0,Human
seanmonstar,32.0,Human
alecmocatta,37.0,Human
mistydemeo,36.0,Human
technicalpickles,33.0,Human
mccalluc,21.0,Human
jbduncan,33.0,Human
markusl,32.0,Human
AlecAivazis,35.0,Human
zinid,29.0,Human
migueldeicaza,25.0,Human
stevenbenisek,33.0,Human
matthiasblaesing,28.0,Human
dbwiddis,31.0,Human
floryst,31.0,Human
CapacitorSet,29.0,Human
djsg,31.0,Human
horiuchi,28.0,Human
msoos,30.0,Human
kaspersorensen,25.0,Human
LosD,30.0,Human
voelzmo,30.0,Human
ncdc,37.0,Human
catsby,36.0,Human
fredvd,34.0,Human
janpio,36.0,Human
adamgibbons,26.0,Human
krancour,29.0,Human
v-makouz,32.0,Human
mkleehammer,31.0,Human
matt-peters,34.0,Human
rrrene,30.0,Human
domoritz,31.0,Human
drudru,30.0,Human
michal-harish,30.0,Human
twsouthwick,33.0,Human
agentcooper,28.0,Human
mofirouz,32.0,Human
diogogomeswww,25.0,Human
SenhorCastor,65.0,Human
abstractj,32.0,Human
jangaraj,28.0,Human
jannyHou,32.0,Human
virkt25,32.5,Human
vtsykun,18.0,Human
anyt,27.0,Human
selwin,28.0,Human
ggeisler,67.5,Human
Shwetap05,31.0,Human
ale7714,31.0,Human
AWhetter,32.0,Human
ebenenglish,33.0,Human
alexcrichton,33.0,Human
killercup,28.0,Human
zzak,30.0,Human
markstory,36.0,Human
gammazero,30.0,Human
markets,28.0,Human
jsastriawan,34.0,Human
Ylianst,35.0,Human
ebfull,39.0,Human
calcmogul,21.0,Human
norman,35.0,Human
toddmeinershagen,28.0,Human
edrpls,25.0,Human
wavded,33.0,Human
ChrisHines,31.0,Human
jetic83,33.0,Human
iangilman,27.0,Human
ask,30.0,Human
ploxiln,30.0,Human
crissdev,29.0,Human
kyan001,29.0,Human
xuwei-k,37.0,Human
seratch,27.0,Human
xtuc,32.0,Human
amilajack,31.0,Human
kjvalencik,31.0,Human
oscarotero,29.0,Human
xnv,15.0,Human
daisukenishino,28.0,Human
lancedikson,29.0,Human
rgov,31.0,Human
riddell-stan,28.0,Human
mikkoaf,28.5,Human
l3ku,32.0,Human
AntJanus,28.0,Human
benjih,34.0,Human
tommysitu,30.0,Human
ALRubinger,21.5,Human
NickToropov,32.5,Human
ryanflorence,26.0,Human
peteshand,40.0,Human
naofireblade,31.0,Human
sp90,33.0,Human
dmitrykurmanov,27.0,Human
chucker,31.0,Human
klaaz0r,32.0,Human
lcobucci,31.0,Human
vsch,29.0,Human
patrickkettner,29.0,Human
mikepugh,36.0,Human
jwngr,33.0,Human
ajayojha,32.0,Human
jasonzajac,41.0,Human
KeesCBakker,39.0,Human
olt,32.0,Human
billsegall,26.0,Human
hangzws,9.0,Human
pluma,30.0,Human
dannyBies,36.0,Human
zewa666,32.0,Human
astormnewrelic,39.0,Human
sunnights,12.0,Human
rayzhang0603,14.0,Human
dunglas,27.0,Human
David-Desmaisons,32.0,Human
owen-m1,37.0,Human
alechenninger,30.0,Human
bserdar,22.0,Human
MikeRalphson,31.0,Human
renanborgez,22.0,Human
Yogu,31.0,Human
remcoros,31.0,Human
jmccann,27.0,Human
zbjornson,28.0,Human
zvonicek,36.0,Human
pavadeli,21.5,Human
brocaar,31.0,Human
sanex3339,28.0,Human
tsayen,29.0,Human
dagnir,32.0,Human
akinsolb,29.0,Human
urbim,31.0,Human
andig,27.0,Human
NikVolf,35.0,Human
acoreyj,34.0,Human
jnwng,30.0,Human
msimonin,27.0,Human
brozeph,31.0,Human
chrisgarrity,25.0,Human
broady,27.0,Human
valpesendorfer,24.0,Human
gdkrmr,30.0,Human
nea,29.0,Human
jinankjain,31.0,Human
tikurahul,32.0,Human
pgarbe,37.5,Human
lukabratos,33.0,Human
njugray,15.0,Human
spaam,33.0,Human
2xAA,26.0,Human
mattmezza,28.0,Human
huangminlinux,12.0,Human
colinmollenhour,29.0,Human
magopian,29.5,Human
blueimp,32.0,Human
okushchenko,32.0,Human
partim,28.0,Human
me-no-dev,34.0,Human
zjj2wry,31.0,Human
charlieduong94,35.0,Human
bergloman,18.5,Human
timbru,56.0,Human
anvyst,31.0,Human
unpete,24.0,Human
rogers492,23.0,Human
DylanPiercey,34.0,Human
lozjackson,31.0,Human
DTupalov,27.0,Human
v1r0x,66.5,Human
njbarrett,32.0,Human
bfriesen,26.0,Human
scross01,70.0,Human
xiao,38.0,Human
youknowjack,33.0,Human
jnunemaker,32.0,Human
eugenioLopezRamos,40.0,Human
dmichel1,31.0,Human
jlukic,27.0,Human
lubber-de,41.0,Human
skoczen,36.0,Human
kylelogue,30.0,Human
frankreno,31.0,Human
emptywee,28.0,Human
benjamn,31.0,Human
Evgeniy-L,53.5,Human
tobami,28.0,Human
agnogueira,30.0,Human
azat,28.0,Human
austinpray,28.0,Human
isnifer,30.0,Human
cybergrind,31.0,Human
Hinny,35.0,Human
peterolson,30.0,Human
sfackler,37.0,Human
campoy,38.0,Human
simongranger,32.0,Human
UncleAndy,67.0,Human
bp74,34.0,Human
EECOLOR,26.0,Human
Hoishin,31.0,Human
jeroenransijn,43.0,Human
clauderic,29.0,Human
earlgreyz,28.5,Human
lsorber,32.0,Human
allburov,27.0,Human
theianrobertson,39.0,Human
mikegrima,21.0,Human
ebshimizu,32.0,Human
3cp,30.0,Human
JulienMelissas,39.0,Human
EricR,37.0,Human
OndraZizka,27.0,Human
jonbullock,27.0,Human
rigor789,30.0,Human
dfreedm,25.0,Human
zimbatm,27.0,Human
propulsor,23.0,Human
bojand,30.0,Human
markpokornycos,31.5,Human
crookedneighbor,36.0,Human
quinnjn,32.0,Human
blacktaxi,27.0,Human
oising,33.0,Human
flyingpie,34.0,Human
mellinoe,32.0,Human
dpsoft,23.0,Human
sebito91,26.5,Human
QWp6t,31.0,Human
yogeshgadge,16.0,Human
ericdill,29.0,Human
tacaswell,32.0,Human
yoiang,32.0,Human
jskelcy,31.0,Human
akamensky,29.0,Human
vcabbage,32.0,Human
ancho,28.0,Human
cw-sakamoto,28.0,Human
goncafa,52.0,Human
vinicius0026,30.0,Human
lirantal,39.0,Human
AmyOlex,35.0,Human
njsmith,30.0,Human
christianalfoni,29.0,Human
grawk,26.0,Human
eatkins,32.0,Human
cllns,30.0,Human
jeffkl,28.0,Human
cfarm,32.0,Human
theganyo,28.0,Human
chewiebug,30.0,Human
grzuy,31.0,Human
guigrpa,32.0,Human
burningice2866,31.0,Human
gerbenmeyer,32.0,Human
alburdette619,31.0,Human
LcTwisk,36.0,Human
Tornhoof,30.0,Human
jackjamieson2,25.0,Human
kristerkari,33.5,Human
jacobp100,30.0,Human
mosha101,31.0,Human
gautamsi,29.0,Human
dnna,30.0,Human
amwmedia,35.0,Human
OrkhanAlikhanov,29.0,Human
sstephenson,31.0,Human
brentertz,31.0,Human
dougwilson,34.0,Human
peritus,29.0,Human
ps2,30.0,Human
megastep,35.0,Human
grayghostvisuals,31.0,Human
E-B-Smith,30.0,Human
tedivm,32.0,Human
jcaip,35.0,Human
dsghi,27.0,Human
jnm2,30.0,Human
AndrewRedican,29.0,Human
cjbassi,36.0,Human
apls777,30.0,Human
toshok,26.0,Human
Kikobeats,33.0,Human
scott-wyatt,34.0,Human
wwwdata,31.0,Human
jung-kurt,32.0,Human
parndt,31.0,Human
mukeshsoni,31.0,Human
ah-,33.0,Human
jwkvam,30.0,Human
b-admike,48.0,Human
jorgebucaran,29.0,Human
alexbbb,30.0,Human
Soreine,30.0,Human
pbiecek,30.0,Human
guillochon,28.0,Human
CrowdHailer,28.0,Human
RVenkatesh,34.5,Human
zouter,22.0,Human
fyrkant,48.0,Human
gentledepp,25.0,Human
Mimetis,27.0,Human
saheienko,74.0,Human
suhothayan,39.0,Human
mikebrow,32.0,Human
watson,34.0,Human
knownasilya,30.0,Human
juanjoDiaz,31.0,Human
daddyz,30.0,Human
vks,30.0,Human
boxtown,25.0,Human
kastermester,30.0,Human
kelindar,31.0,Human
jrbalderrama,36.0,Human
tibetsprague,34.0,Human
Kwpolska,31.0,Human
st0012,32.0,Human
alban,32.0,Human
gberaudo,31.0,Human
g-arjones,31.0,Human
austinkelleher,33.5,Human
niemyjski,34.0,Human
bobthecow,28.0,Human
dantman,31.0,Human
althonos,27.0,Human
coreybutler,30.0,Human
ericpre,32.0,Human
nehaljwani,30.0,Human
kalefranz,32.0,Human
msarahan,33.0,Human
Havunen,32.0,Human
dvtng,30.0,Human
noelherrick,29.5,Human
peterbe,28.0,Human
davidv1992,41.0,Human
lawrencegripper,30.0,Human
mitchellh,30.0,Human
mjip,37.0,Human
petersilva,30.0,Human
houshengbo,36.0,Human
Herringway,33.0,Human
drdavella,36.0,Human
lovell,33.0,Human
slorber,35.0,Human
alvaromb,30.0,Human
mcwumbly,30.0,Human
anEXPer,31.0,Human
jlmelville,31.0,Human
Tronald,30.0,Human
ademarco,31.0,Human
san650,25.0,Human
stefaneberl,32.0,Human
tbroyer,30.0,Human
eamonnmcmanus,30.0,Human
mariotoffia,30.0,Human
phanrahan,35.0,Human
leonardt,28.5,Human
nikku,30.0,Human
alkondrashov,22.0,Human
w8tcha,34.0,Human
MartinRosserEB,31.5,Human
focusaurus,32.0,Human
osg,28.0,Human
stp-ip,34.0,Human
frederoni,31.0,Human
EtienneLem,28.0,Human
weixuanfu,28.0,Human
miyakogi,29.0,Human
aewallin,27.0,Human
rdinicut,69.5,Human
schloerke,26.0,Human
sampotts,32.0,Human
Kronuz,31.5,Human
markmssd,34.0,Human
pmuens,34.0,Human
siddharthlatest,32.0,Human
yeojz,30.0,Human
ttezel,30.0,Human
hanslovsky,28.0,Human
axtimwalde,28.0,Human
tpietzsch,25.0,Human
maarzt,33.0,Human
trentmwillis,34.0,Human
platinumazure,33.0,Human
mdamien,27.0,Human
boogheta,25.0,Human
sebastianbergmann,28.0,Human
willemstuursma,31.0,Human
mnapoli,30.0,Human
garyb,64.5,Human
markerikson,34.0,Human
edorivai,31.0,Human
facetoe,26.0,Human
ustbhuangyi,12.0,Human
cdepillabout,26.0,Human
mvidner,67.5,Human
panaaj,27.0,Human
kbahr,33.0,Human
Casyfill,31.5,Human
luboshl,25.0,Human
mhart,31.0,Human
terinjokes,32.0,Human
nauvalazhar,30.0,Human
bitwiseman,32.0,Human
jvassev,31.0,Human
Lyokone,33.0,Human
adrianstevens,26.0,Human
mwarkentin,27.0,Human
dicearr,39.0,Human
JohnEstropia,32.0,Human
hbrunn,29.0,Human
bluca,30.0,Human
dlepaux,36.0,Human
hariramsvnit,35.5,Human
alexarchambault,29.0,Human
mhilton,31.0,Human
hmemcpy,48.0,Human
mt-micky,33.0,Human
chrisfarber,33.5,Human
eliamaino-fp,30.0,Human
madmurphy,28.0,Human
mdiep,31.0,Human
argon,33.0,Human
yaohaizh,51.0,Human
joeferner,30.0,Human
ZhipingYang,6.0,Human
benureau,30.0,Human
jedrzejchalubek,31.0,Human
nojimage,33.0,Human
ashleynolan,43.0,Human
parkr,31.0,Human
robinwassen,28.0,Human
jantimon,31.0,Human
edi9999,30.0,Human
ceball,22.0,Human
SvetoslavTsenov,33.0,Human
yuzushioh,33.0,Human
nchammas,33.0,Human
pmclanahan,30.0,Human
philippfromme,25.0,Human
caridy,30.0,Human
ericf,28.0,Human
doofin,27.5,Human
fabienjuif,23.0,Human
dmetzgar,29.0,Human
ewinnington,30.0,Human
josetaira,34.0,Human
jaredhanson,32.0,Human
plusgut,25.0,Human
NgoHuy,26.5,Human
xiongchiamiov,34.0,Human
aquynh,28.0,Human
mrocklin,28.0,Human
itsdalmo,35.5,Human
bweston92,33.0,Human
zaquestion,30.0,Human
inokappa,27.0,Human
mxsasha,24.0,Human
lipis,35.0,Human
lepture,28.0,Human
petersirka,29.0,Human
leekelleher,32.0,Human
jonathanong,32.0,Human
ptrthomas,30.0,Human
BlazZupan,31.0,Human
loburm,37.0,Human
jerriep,30.0,Human
plribeiro3000,31.0,Human
geemus,32.0,Human
xPaw,27.0,Human
dks17,29.0,Human
dbu,30.0,Human
willemdj,29.0,Human
jrichter1,27.0,Human
barakman,29.0,Human
warner,31.0,Human
fassko,34.0,Human
daltoniam,34.0,Human
michaeltchapman,33.0,Human
BenjaSanchez,33.0,Human
IVANDOMENZAIN,31.5,Human
oberstet,28.0,Human
kanitw,26.0,Human
superbobry,31.0,Human
vlio20,30.0,Human
dbashford,31.0,Human
jordan-wright,31.0,Human
Ladsgroup,29.0,Human
Photonios,29.0,Human
RangerMauve,32.0,Human
jcesarmobile,32.0,Human
pioneerskies,30.0,Human
cbpowell,33.0,Human
technomancy,31.0,Human
kvolkovich-sc,25.0,Human
mjancarik,23.0,Human
bogdan0083,25.0,Human
Dan503,31.0,Human
jfrolich,38.5,Human
jorilallo,20.5,Human
tommoor,34.0,Human
andrewbonney,39.0,Human
Rotzbua,27.0,Human
jrief,30.0,Human
jthoms1,29.0,Human
NMFR,32.0,Human
moufmouf,23.0,Human
Jimexist,35.0,Human
jhalterman,30.0,Human
klauspost,26.0,Human
twiecki,29.0,Human
jc275,28.5,Human
Digenis,29.0,Human
overcat,25.0,Human
sabeegrewal,32.0,Human
mbrevda,28.0,Human
samuel-girard,32.5,Human
unaizorrilla,25.0,Human
sckott,30.0,Human
leosoto,64.5,Human
pupunzi,33.0,Human
Ruffio,35.0,Human
cypriss,28.0,Human
SiggyF,31.5,Human
danreeves,23.0,Human
rgolangh,30.0,Human
puku0x,27.0,Human
altendky,32.0,Human
alexandrebouthinon,64.0,Human
nikossvnk,18.0,Human
NickSeagull,30.0,Human
vetcher,21.0,Human
kurtmckee,32.0,Human
eduardo-rodrigues,29.0,Human
fanyang1988,69.0,Human
vidartf,35.0,Human
chrisfosterelli,34.0,Human
tampajohn,36.0,Human
canard0328,40.5,Human
datakurre,29.0,Human
eigenfoo,30.0,Human
kevin-montrose,29.0,Human
RaimundasSakalauskas,32.0,Human
edcarroll,33.0,Human
kyriog,62.5,Human
ariekahn,39.0,Human
mattrbianchi,19.0,Human
jhaenchen,39.0,Human
stephen-hill,37.0,Human
joehni,30.0,Human
sergeyfrolov,33.0,Human
MikaelEliasson,30.0,Human
mtdowling,31.0,Human
aaronklaassen,34.0,Human
alanfranz,29.0,Human
nitaliano,33.0,Human
aeneasr,24.0,Human
tonyghita,30.0,Human
aantron,30.0,Human
mcjazzyfunky,30.0,Human
thysultan,30.0,Human
ngrandjean,67.5,Human
winterland1989,31.0,Human
yfuks,29.0,Human
pavdmyt,29.0,Human
lionel-,28.0,Human
kamikazechaser,30.0,Human
yagop,28.0,Human
nickdirienzo,64.5,Human
joealcorn,32.0,Human
tocsoft,37.5,Human
fghaas,28.0,Human
RubenVerborgh,27.0,Human
stve,35.0,Human
VivekMChawla,22.0,Human
and-semakin,30.0,Human
b1naryth1ef,30.0,Human
BioQwer,21.0,Human
ro-ka,29.0,Human
ishepard,31.0,Human
johnou,30.0,Human
lukehutch,32.0,Human
ggreer,33.0,Human
jeremyletang,32.0,Human
omichelsen,32.0,Human
millermedeiros,30.0,Human
markvincze,30.0,Human
diwic,33.0,Human
benediktschmitt,28.0,Human
matthewrmshin,28.0,Human
hynekcer,32.0,Human
kratob,30.0,Human
hkdsun,31.0,Human
lucatume,33.0,Human
IdoZilberberg,27.0,Human
arcusfelis,27.0,Human
MuriloSchaefer,26.0,Human
AnneHommelberg,37.5,Human
tcrowe,33.0,Human
mvz,32.0,Human
proofit404,28.0,Human
rkern,32.0,Human
liszto,30.0,Human
nicolaiarocci,28.0,Human
dkellner,32.0,Human
chihsuan,31.0,Human
martijn00,30.0,Human
carlosalberto,33.0,Human
mikebryant,30.0,Human
dereuromark,31.0,Human
MaartenDesnouck,26.0,Human
samme,24.0,Human
jameskermode,33.0,Human
jbbarth,25.0,Human
Rotarepmi,32.0,Human
smnbbrv,31.0,Human
xieziyu,17.0,Human
xile611,26.0,Human
kwry,52.5,Human
fenollp,27.0,Human
ronjouch,31.0,Human
IonicaBizau,33.0,Human
facelessuser,25.0,Human
shuhaowu,26.0,Human
balsama,23.0,Human
steveoh,31.0,Human
nihgwu,33.0,Human
bvaughn,29.0,Human
kspearrin,34.0,Human
nickschot,35.0,Human
blainekasten,30.0,Human
jamesmh,26.0,Human
championswimmer,30.0,Human
whatyouhide,28.0,Human
haifengl,33.0,Human
julianlam,32.0,Human
jhermsmeier,29.0,Human
lurch,27.0,Human
alfonsogarciacaro,24.0,Human
MangelMaxime,28.0,Human
mportuga,29.0,Human
MelbourneDeveloper,29.0,Human
jarlopez,31.0,Human
Bathtor,33.0,Human
aparcar,25.0,Human
peitschie,30.0,Human
vandenoever,27.0,Human
jaames,33.0,Human
jskeet,32.0,Human
clamoriniere1A,38.0,Human
chrisandreae,23.0,Human
loongy,34.5,Human
AlexWheeler,29.0,Human
mmazzarolo,32.0,Human
billdeitrick,25.0,Human
larsrh,16.0,Human
LukaJCB,31.0,Human
kenshinji,32.5,Human
hdgarrood,32.0,Human
redonkulus,34.0,Human
fkleuver,27.0,Human
giuscris,32.0,Human
serggl,31.0,Human
fraenki,30.0,Human
Mongey,29.0,Human
tgturner,35.0,Human
mikestead,28.0,Human
taligentx,32.0,Human
steadicat,40.0,Human
seesemichaelj,30.0,Human
michaelbazos,28.0,Human
justinseanmartin,31.0,Human
yaakov-h,30.0,Human
