Bot,Humain
,2.0
,3.0
,1.0
,2.0
,4.0
,13.0
,13.0
,4.0
,2.0
,2.0
,1.0
,2.0
,3.0
,3.0
,2.0
,4.0
,6.0
,2.0
,5.0
,4.0
,4.0
,6.0
,1.0
,3.0
,3.0
,3.0
,2.0
,2.0
,2.0
,3.0
,3.0
,2.0
,2.0
,2.0
,5.0
,6.0
,2.0
,3.0
,10.0
,1.5
,6.0
,8.0
,5.0
,1.0
,9.0
,6.0
,7.0
,3.0
,5.0
,1.0
,4.0
,2.0
,8.0
,2.0
,3.0
,3.0
,4.0
,1.0
,2.0
,1.0
,2.0
,3.0
,3.0
,4.0
,3.0
,3.0
,5.0
,7.0
,3.0
,7.0
,6.0
,3.0
,3.0
,3.0
,3.0
,2.0
,3.0
,2.0
,2.0
,2.0
,2.0
,2.0
,1.0
,1.0
,2.0
,2.0
,2.0
,2.0
,8.0
,4.0
,3.0
,4.0
,2.0
,5.0
,2.0
,3.0
,1.0
,3.0
,3.0
,2.0
,1.0
,1.0
,1.0
,2.0
,4.0
,2.0
,3.0
,13.0
,3.0
,6.0
,4.0
,3.0
,1.0
,4.0
,2.0
,3.0
,10.0
,1.0
,2.0
,7.0
,3.0
,2.0
,4.0
,3.0
,5.0
,2.0
,13.0
,3.0
,2.0
,4.0
,2.0
,3.0
,3.0
,3.0
,2.0
,5.0
,6.0
,6.0
,5.0
,4.0
,4.0
,3.0
,2.0
,1.0
,2.0
,6.0
,2.0
,2.0
,1.0
,4.0
,4.0
,6.0
,8.0
,2.0
,3.0
,8.0
,5.0
,2.0
,6.0
,1.0
,3.0
,3.5
,7.0
,10.0
,10.0
,3.0
,3.0
,3.0
,2.0
,2.0
,1.0
,1.0
,5.0
,10.0
,2.0
,2.0
,5.0
,2.0
,3.0
,2.0
,4.0
,3.0
,8.0
,3.0
,4.0
,6.0
,2.0
,2.5
,3.0
,3.0
,3.0
,2.0
,14.0
,10.0
,1.0
,2.0
,2.0
,3.0
,4.0
,9.0
,4.0
,6.0
,2.0
,1.0
,3.0
,4.0
,3.0
,1.0
,3.0
,6.0
,6.0
,4.0
,1.0
,2.0
,2.0
,4.0
,2.0
,3.0
,3.0
,1.0
,4.0
,4.0
,4.0
,5.0
,2.0
,3.0
,2.0
,2.0
,4.0
,3.0
,2.0
,3.0
,4.0
,4.0
,1.0
,4.0
,4.0
,5.0
,8.0
,2.0
,2.0
,3.0
,7.0
,4.0
,2.0
,5.0
,2.0
,1.5
,7.0
,1.0
,3.0
,7.0
,4.0
,2.0
,2.0
,3.0
,10.0
,2.0
,17.0
,2.0
,12.5
,2.0
,2.0
,2.0
,3.0
,3.0
,2.0
,2.0
,4.0
,2.0
,3.0
,1.0
,1.0
,4.0
,2.0
,4.0
,4.0
,4.0
,2.0
,4.0
,2.0
,4.0
,2.0
,5.0
,10.0
,4.0
,7.0
,5.0
,2.0
,2.0
,1.0
,1.0
,2.0
,3.0
,2.0
,2.0
,3.0
,3.0
,2.0
,3.0
,6.0
,6.0
,1.0
,5.0
,2.0
,2.0
,3.0
,5.0
,7.0
,2.0
,2.0
,5.0
,2.0
,10.0
,5.0
,4.0
,4.0
,4.0
,4.0
,4.0
,2.0
,6.0
,3.0
,3.0
,4.0
,3.0
,5.0
,7.0
,6.0
,2.0
,6.0
,2.0
,4.0
,1.0
,7.0
,2.0
,3.0
,2.0
,6.0
,4.0
,3.0
,2.0
,3.0
,3.0
,3.0
,2.0
,4.0
,3.0
,2.0
,3.0
,6.0
,3.0
,3.0
,2.0
,1.0
,2.0
,4.0
,3.0
,8.0
,8.0
,3.0
,4.0
,7.0
,2.0
,5.0
,7.0
,1.0
,2.0
,3.0
,4.0
,4.0
,6.0
,7.0
,3.0
,1.0
,2.0
,7.0
,2.0
,3.0
,2.0
,3.0
,2.0
,3.0
,2.0
,4.0
,1.0
,6.0
,3.0
,2.0
,4.0
,2.0
,2.0
,3.0
,3.0
,2.0
,5.0
,4.0
,6.0
,5.0
,3.0
,8.0
,3.0
,7.0
,5.0
,3.0
,4.0
,3.0
,9.0
,4.0
,8.0
,13.0
,3.0
,3.0
,2.0
,2.0
,2.0
,1.0
,2.0
,3.0
,2.0
,3.0
,3.0
,3.0
,1.0
,2.0
,9.0
,2.0
,7.0
,2.0
,5.0
,4.0
,3.0
,9.0
,2.0
,4.0
,4.0
,5.0
,3.0
,3.0
,8.0
,5.0
,4.0
,2.0
,2.0
,2.0
,5.0
,2.0
,3.0
,3.0
,2.0
,4.0
,4.0
,3.0
,7.0
,2.0
,2.0
,1.0
,2.0
,3.0
,3.0
,3.0
,2.0
,1.0
,1.0
,3.0
,3.0
,8.0
,5.0
,3.0
,1.0
,3.0
,4.0
,8.0
,5.0
,10.0
,10.0
,3.0
,2.0
,10.0
,8.0
,2.0
,2.0
,10.0
,4.0
,2.0
,3.0
,7.0
,2.0
,2.0
,1.0
,2.0
,3.0
,2.0
,2.0
,4.0
,8.0
,3.0
,1.0
,2.0
,5.0
,4.0
,2.0
,1.0
,4.0
,2.0
,4.0
,3.0
,2.0
,2.0
,11.0
,2.0
,3.0
,2.0
,2.0
,4.0
,1.0
,3.0
,1.0
,7.0
,5.0
,4.0
,3.0
,1.0
,5.0
,2.0
,5.0
,1.0
,2.0
,3.0
,6.0
,5.0
,4.0
,4.0
,3.0
,3.0
,2.0
,2.0
,2.0
,2.0
,4.0
,3.0
,4.0
,4.0
,2.0
,1.0
,4.0
,2.0
,7.0
,2.0
,3.0
,3.0
,3.0
,2.0
,2.0
,5.0
,3.0
,2.0
,2.0
,1.0
,6.0
,7.0
,4.0
,3.0
,2.0
,1.0
,3.0
,4.0
,3.0
,4.0
,7.0
,8.0
,1.0
,6.0
,3.0
,5.0
,4.0
,4.0
,6.0
,2.0
,1.0
,4.0
,2.0
,3.0
,1.0
,2.0
,5.0
,5.0
,2.0
,2.0
,3.0
,1.0
,2.0
,2.0
,2.0
,2.0
,3.0
,3.0
,2.0
,3.0
,2.0
,3.0
,7.0
,2.0
,3.0
,3.0
,3.0
,3.0
,2.0
,4.0
,2.0
,4.0
,4.0
,5.0
,5.0
,4.0
,3.0
,1.0
,5.0
,2.0
,6.0
,4.0
,2.0
,2.0
,2.0
,1.0
,3.0
,2.0
,4.0
,3.0
,4.0
,1.0
,1.0
,2.0
,6.0
,2.0
,1.0
,4.0
,1.0
,2.0
,5.0
,2.0
,8.0
,2.0
,1.0
,2.0
,2.0
,2.0
,4.0
,7.0
,4.0
,1.0
,2.0
,1.0
,2.0
,2.0
,1.0
,2.0
,3.0
,4.0
,10.0
,2.0
,3.0
,2.0
,3.0
,1.0
,1.0
,2.0
,11.5
,2.0
,2.0
,4.0
,2.0
,1.0
,4.0
,2.0
,11.0
,3.0
,1.0
,3.0
,2.0
,2.0
,1.0
,1.0
,4.0
,2.0
,2.0
,4.0
,2.0
,2.0
,2.0
,3.0
,3.0
,4.0
,1.0
,2.0
,4.0
,3.0
,1.0
,3.0
,3.0
,2.0
,1.0
,5.0
,5.0
,4.0
,2.0
,2.0
,5.0
,1.0
,2.0
,14.0
,9.0
,3.0
,1.0
,2.0
,1.0
,2.0
,2.0
,1.0
,4.0
,4.0
,2.0
,2.0
,2.0
,1.5
,1.0
,3.0
,1.0
,2.0
,2.0
,4.0
,1.0
,2.0
,2.0
,1.0
,3.0
,1.0
,1.0
,1.0
,1.0
,177.0
,3.0
,34.0
,1.0
,1.0
,3.0
,1.0
,1.0
,1.0
,2.5
,3.0
,1.5
,3.0
,1.0
,2.0
,11.0
,1.0
,4.0
,2.0
,3.0
,2.0
,1.0
,4.0
,2.0
,3.0
,2.0
,2.0
,6.0
,4.0
,2.0
,5.0
,5.0
,4.0
,2.0
,2.0
,5.0
,1.0
,2.0
,5.0
,1.0
,2.0
,4.0
,2.0
,2.0
,6.0
,2.0
,1.0
,4.0
,1.0
,1.0
,2.0
,4.0
,3.0
,2.0
,7.0
,5.0
,1.0
,2.0
,1.0
,7.0
,3.0
,4.0
,2.0
,3.0
,8.0
,2.0
,2.0
,3.0
,3.0
,2.0
,3.0
,7.0
,5.0
,3.0
,3.0
,15.0
,6.0
,3.0
,2.0
,5.0
,2.0
,2.0
,2.0
,2.0
,3.0
,3.0
,3.0
,1.0
,3.0
,3.0
,1.0
,4.0
,5.0
,3.0
,5.0
,2.0
,8.0
,2.5
,3.0
,3.0
,3.0
,3.0
,2.0
,8.0
,4.0
,2.0
,4.0
,2.0
,1.0
,2.0
,2.0
,2.0
,2.0
,3.0
,1.0
,7.0
,1.0
,2.0
,3.0
,5.0
,2.0
,3.0
,3.0
,2.0
,3.0
,4.0
,3.0
,5.0
,2.0
,3.0
,2.0
,3.0
,1.0
,3.0
,3.0
,2.0
,2.0
,2.0
,3.0
,1.0
,5.0
,2.0
,5.0
,5.0
,2.0
,1.0
,3.0
,3.0
,3.0
,1.5
,2.0
,2.0
,3.0
,5.0
,2.0
,4.0
,2.0
,2.0
,3.0
,2.0
,3.0
,1.0
,3.0
,3.0
,3.0
,2.0
,1.0
,3.0
,3.0
,2.0
,4.0
,1.5
,4.5
,3.0
,3.0
,2.0
,3.0
,3.0
,3.0
,3.0
,3.0
,4.0
,2.0
,2.0
,3.0
,3.0
,5.0
,2.0
,1.0
,3.0
,2.0
,1.0
,6.0
,3.0
,6.0
,2.0
,3.0
,1.0
,2.0
,2.0
,1.0
,3.0
,6.0
,1.0
,4.0
,3.0
,4.0
,2.0
,3.0
,3.0
,2.0
,2.0
,1.0
,3.0
,1.5
,2.0
,2.0
,2.0
,2.0
,2.0
,4.0
,3.0
,1.0
,3.0
,1.0
,2.0
,2.0
,1.0
,1.0
,4.0
,1.0
,3.0
,1.5
,2.0
,1.0
,1.0
,1.0
,9.0
,2.0
,1.0
,2.0
,2.0
,3.0
,2.0
,2.0
,2.0
,3.0
,3.0
,4.0
,5.0
,1.0
,2.0
,2.0
,1.0
,5.0
,2.0
,2.0
,3.0
,2.0
,4.0
,3.0
,2.0
,7.0
,3.0
,3.0
,6.0
,2.0
,5.0
,8.0
,3.0
,2.0
,4.0
,2.0
,1.0
,3.0
,5.0
,2.0
,1.0
,2.0
,3.0
,1.0
,3.0
,4.0
,1.0
,3.0
,3.0
,3.0
,2.0
,1.0
,2.0
,3.0
,2.0
,2.0
,4.0
,2.0
,2.0
,2.0
,3.0
,3.0
,2.0
,3.0
,2.0
,2.0
,2.0
,1.0
,2.0
,2.0
,1.5
,1.0
,1.0
,2.0
,4.0
,1.0
,2.0
,2.0
,1.0
,1.0
,6.0
,2.0
,1.0
,1.0
,2.0
,1.0
,1.0
,2.0
,2.0
,1.0
,3.0
,1.0
,3.0
,1.0
,3.0
,2.0
,2.0
,1.0
,1.0
,1.0
,1.0
,2.0
,2.0
,2.0
,3.0
,1.0
,2.0
,2.0
,3.0
,1.0
,3.0
,4.0
,1.0
,1.0
,2.0
,1.0
,4.0
,1.0
,3.0
,4.0
,1.0
,1.0
,1.0
,2.0
,1.0
,1.0
,1.0
,1.0
,3.0
,1.0
,1.0
,1.0
,4.0
,4.0
,1.0
,1.0
,2.0
,1.0
,1.0
,1.0
,3.0
,2.0
,2.0
,5.0
,3.0
,1.0
,2.0
,4.0
,3.0
,2.0
,6.0
,5.0
,2.0
,2.0
,2.0
,1.0
,1.0
,3.0
,2.0
,3.0
,2.0
,2.0
,7.0
,1.0
,1.0
,3.0
,4.0
,2.0
,1.0
,5.0
,1.0
,3.0
,10.0
,1.0
,1.0
,3.0
,2.0
,1.0
,2.0
,2.0
,4.0
,1.0
,2.0
,1.0
,2.0
,3.0
,3.0
,7.0
,1.0
,4.0
,2.0
,2.0
,5.0
,10.0
,3.0
,5.0
,3.0
,1.0
,2.0
,5.0
,4.0
,2.0
,2.0
,4.0
,2.0
,2.0
,7.0
,3.0
,4.0
,3.0
,2.0
,2.0
,4.0
,2.0
,5.0
,1.0
,3.0
,2.0
,1.0
,3.0
,3.0
,2.0
,4.0
,4.0
,3.0
,6.0
,2.0
,3.5
,4.0
,2.0
,3.0
,3.0
,4.0
,2.0
,2.0
,5.0
,8.0
,7.0
,2.0
,3.0
,11.0
,2.0
,1.0
,4.0
,2.0
,3.0
,3.0
,3.0
,4.0
,2.0
,3.0
,2.0
,2.0
,3.0
,4.0
,6.0
,2.0
,1.0
,5.0
,4.0
,4.0
,1.0
,2.0
,3.0
,2.0
,4.0
,3.0
,4.0
,5.0
,5.0
,6.0
,13.0
,6.0
,3.0
,9.0
,4.0
,3.0
,6.0
,3.0
,1.0
,2.0
,11.0
,8.0
,10.0
,2.0
,5.0
,5.0
,2.0
,2.0
,3.0
,3.0
,1.0
,5.0
,2.0
,3.0
,4.0
,3.0
,2.0
,6.0
,2.0
,6.0
,1.0
,2.0
,2.0
,5.0
,5.0
,3.0
,7.0
,3.0
,2.0
,3.0
,2.0
,3.0
,1.0
,5.0
,3.0
,3.0
,4.0
,4.0
,2.0
,1.0
,5.0
,9.0
,2.0
,2.0
,3.0
,9.0
,3.0
,6.0
,4.0
,1.0
,7.0
,2.0
,4.0
,3.0
,2.0
,2.0
,6.0
,2.0
,4.0
,2.0
,2.0
,2.0
,7.0
,4.0
,3.0
,2.0
,1.0
,4.0
,1.0
,2.0
,4.0
,3.0
,4.0
,2.0
,2.0
,3.0
,3.0
,2.0
,2.0
,3.0
,1.0
,2.0
,3.0
,2.0
,7.0
,12.0
,2.0
,2.0
,4.0
,2.0
,2.0
