Bot,Humain
,100.0
,100.0
,13.0
,19.0
,9.0
,100.0
,11.5
,100.0
,100.0
,100.0
,100.0
,100.0
,21.0
,100.0
,100.0
,9.5
,100.0
,100.0
,15.0
,100.0
,100.0
,100.0
,26.0
,15.0
,100.0
,100.0
,100.0
,100.0
,0.0
,2.0
,98.0
,33.0
,100.0
,25.0
,100.0
,100.0
,100.0
,38.0
,16.0
,100.0
,100.0
,15.0
,26.0
,100.0
,100.0
,24.0
,100.0
,30.0
,100.0
,100.0
,25.0
,22.0
,100.0
,100.0
,100.0
,26.0
,40.0
,37.0
,100.0
,22.0
,100.0
,100.0
,100.0
,100.0
,13.5
,20.0
,14.0
,2.0
,23.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,11.0
,26.0
,100.0
,24.0
,18.0
,30.0
,19.5
,100.0
,100.0
,0.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,20.0
,100.0
,100.0
,19.0
,100.0
,8.0
,18.0
,17.0
,13.0
,24.0
,50.0
,100.0
,37.0
,52.0
,100.0
,14.0
,38.0
,26.0
,27.0
,100.0
,11.0
,18.0
,100.0
,11.0
,100.0
,73.0
,100.0
,27.0
,100.0
,10.0
,100.0
,100.0
,100.0
,21.0
,26.0
,23.0
,100.0
,100.0
,17.0
,3.5
,100.0
,17.0
,17.0
,26.0
,100.0
,26.0
,24.0
,100.0
,28.0
,28.0
,19.0
,100.0
,100.0
,6.0
,100.0
,17.0
,9.0
,21.0
,12.0
,23.0
,100.0
,14.0
,100.0
,100.0
,21.0
,100.0
,100.0
,10.0
,32.0
,40.0
,30.0
,100.0
,20.0
,30.0
,9.0
,11.0
,100.0
,100.0
,26.0
,28.0
,44.0
,100.0
,100.0
,20.0
,7.0
,17.0
,71.0
,12.0
,29.0
,100.0
,100.0
,100.0
,100.0
,100.0
,11.0
,100.0
,100.0
,18.0
,33.5
,100.0
,23.0
,9.0
,11.0
,26.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,40.0
,6.0
,15.0
,100.0
,21.0
,100.0
,9.0
,100.0
,22.0
,100.0
,100.0
,23.0
,100.0
,100.0
,26.0
,16.0
,100.0
,100.0
,21.0
,22.0
,14.0
,7.0
,22.0
,100.0
,100.0
,100.0
,29.0
,67.0
,30.0
,18.0
,100.0
,29.0
,23.0
,20.0
,100.0
,2.0
,19.0
,100.0
,100.0
,28.0
,100.0
,14.5
,0.0
,5.5
,100.0
,24.0
,3.0
,100.0
,100.0
,100.0
,100.0
,100.0
,27.0
,5.0
,100.0
,100.0
,100.0
,100.0
,29.0
,100.0
,30.0
,100.0
,100.0
,100.0
,17.0
,28.0
,31.0
,46.0
,6.0
,100.0
,100.0
,100.0
,5.0
,100.0
,100.0
,19.0
,100.0
,100.0
,23.0
,16.0
,10.0
