Bot,Humain
,29.0
,31.0
,30.0
,28.0
,32.0
,31.0
,28.0
,31.0
,29.0
,25.0
,32.0
,31.0
,32.0
,58.5
,26.0
,26.0
,31.0
,38.0
,33.0
,30.0
,28.0
,30.0
,32.0
,24.0
,33.5
,56.0
,28.0
,29.0
,24.0
,30.5
,25.0
,38.0
,29.0
,12.0
,33.0
,34.5
,22.0
,16.0
,25.0
,27.0
,30.5
,31.0
,33.0
,33.0
,22.0
,100.0
,31.0
,30.0
,30.0
,24.0
,29.0
,19.0
,22.0
,35.0
,30.0
,24.0
,35.0
,23.0
,26.0
,36.0
,31.0
,25.0
,27.0
,34.0
,29.0
,34.0
,30.0
,33.5
,30.0
,27.0
,30.0
,31.0
,35.5
,30.0
,38.0
,35.5
,32.0
,33.0
,36.5
,24.5
,28.0
,34.0
,34.0
,28.0
,29.0
,29.0
,26.0
,26.0
,12.0
,31.0
,28.0
,30.0
,21.0
,33.0
,39.0
,30.0
,30.0
,36.0
,31.0
,33.0
,26.0
,26.0
,37.5
,36.0
,32.0
,25.0
,34.0
,26.0
,33.0
,29.0
,27.0
,34.0
,30.0
,29.0
,32.0
,28.0
,28.0
,35.0
,69.0
,29.0
,34.0
,29.0
,32.0
,27.0
,31.0
,32.0
,29.0
,31.0
,32.0
,34.0
,30.0
,27.0
,31.0
,23.0
,33.0
,35.0
,30.0
,27.0
,26.0
,29.0
,27.0
,29.0
,38.5
,30.0
,23.0
,29.0
,38.0
,30.0
,32.0
,29.0
,13.0
,30.0
,35.0
,34.0
,65.5
,31.0
,34.0
,14.0
,10.0
,30.0
,28.0
,31.0
,29.0
,32.0
,30.0
,33.0
,29.0
,34.0
,27.0
,28.5
,39.0
,29.0
,33.0
,25.5
,67.0
,35.0
,33.0
,31.0
,28.0
,61.0
,22.0
,36.0
,30.0
,31.0
,30.5
,33.0
,29.0
,26.0
,33.0
,29.0
,29.0
,26.0
,26.5
,31.0
,29.0
,31.0
,31.0
,33.0
,28.0
,33.0
,28.0
,35.0
,67.0
,27.0
,30.0
,32.0
,32.0
,31.5
,30.0
,36.5
,38.0
,30.0
,33.0
,36.5
,33.5
,31.0
,22.0
,36.0
,32.5
,29.0
,33.0
,25.0
,27.0
,27.0
,33.0
,34.0
,24.0
,17.0
,29.0
,31.0
,19.0
,34.0
,26.0
,29.5
,67.5
,25.0
,27.0
,31.0
,28.0
,28.0
,23.0
,32.0
,28.0
,66.5
,32.0
,25.0
,25.0
,36.0
,30.0
,26.0
,32.0
,54.0
,33.0
,27.0
,32.0
,32.5
,30.0
,38.5
,31.0
,30.0
,30.0
,29.0
,34.0
,25.0
,39.0
,33.0
,35.0
,33.5
,33.0
,13.0
,33.0
,31.0
,41.0
,28.0
,29.0
,28.0
,29.0
,33.0
,33.0
,32.0
,34.0
,33.0
,30.0
,31.0
,12.0
,33.0
,36.0
,30.0
,23.0
,26.0
,38.0
,30.0
,26.0
,29.0
,50.0
,30.0
,36.0
,31.0
,31.5
,34.0
,31.0
,34.5
,30.5
,32.0
,28.0
,25.0
,26.0
,66.5
,22.0
,28.0
,32.0
,32.0
,30.5
,32.0
,31.0
,28.0
,36.0
,23.0
,27.0
,30.0
,30.0
,28.0
,29.0
,27.0
,23.0
,30.0
,31.0
,30.0
,32.0
,28.0
,32.0
,33.0
,79.0
,27.0
,80.0
,34.0
,32.0
,22.0
,34.0
,18.0
,29.0
,29.0
,32.0
,34.0
,32.0
,30.0
,32.5
,31.0
,34.0
,35.0
,30.0
,34.0
,36.0
,36.0
,24.0
,31.0
,38.0
,32.0
,33.0
,25.0
,30.0
,24.0
,32.0
,29.0
,29.0
,32.0
,37.0
,36.0
,33.0
,21.0
,33.0
,32.0
,35.0
,29.0
,25.0
,33.0
,28.0
,31.0
,31.0
,29.0
,31.0
,28.0
,30.0
,25.0
,30.0
,30.0
,37.0
,36.0
,34.0
,36.0
,26.0
,29.0
,32.0
,31.0
,34.0
,30.0
,31.0
,30.0
,30.0
,33.0
,28.0
,32.0
,25.0
,65.0
,32.0
,28.0
,32.0
,32.5
,18.0
,27.0
,28.0
,67.5
,31.0
,31.0
,32.0
,33.0
,33.0
,28.0
,30.0
,36.0
,30.0
,28.0
,34.0
,35.0
,39.0
,21.0
,35.0
,28.0
,25.0
,33.0
,31.0
,33.0
,27.0
,30.0
,30.0
,29.0
,29.0
,37.0
,27.0
,32.0
,31.0
,31.0
,29.0
,15.0
,28.0
,29.0
,31.0
,28.0
,28.5
,32.0
,28.0
,34.0
,30.0
,21.5
,32.5
,26.0
,40.0
,31.0
,33.0
,27.0
,31.0
,32.0
,31.0
,29.0
,29.0
,36.0
,33.0
,32.0
,41.0
,39.0
,32.0
,26.0
,9.0
,30.0
,36.0
,32.0
,39.0
,12.0
,14.0
,27.0
,32.0
,37.0
,30.0
,22.0
,31.0
,22.0
,31.0
,31.0
,27.0
,28.0
,36.0
,21.5
,31.0
,28.0
,29.0
,32.0
,29.0
,31.0
,27.0
,35.0
,34.0
,30.0
,27.0
,31.0
,25.0
,27.0
,24.0
,30.0
,29.0
,31.0
,32.0
,37.5
,33.0
,15.0
,33.0
,26.0
,28.0
,12.0
,29.0
,29.5
,32.0
,32.0
,28.0
,34.0
,31.0
,35.0
,18.5
,56.0
,31.0
,24.0
,23.0
,34.0
,31.0
,27.0
,66.5
,32.0
,26.0
,70.0
,38.0
,33.0
,32.0
,40.0
,31.0
,27.0
,41.0
,36.0
,30.0
,31.0
,28.0
,31.0
,53.5
,28.0
,30.0
,28.0
,28.0
,30.0
,31.0
,35.0
,30.0
,37.0
,38.0
,32.0
,67.0
,34.0
,26.0
,31.0
,43.0
,29.0
,28.5
,32.0
,27.0
,39.0
,21.0
,32.0
,30.0
,39.0
,37.0
,27.0
,27.0
,30.0
,25.0
,27.0
,23.0
,30.0
,31.5
,36.0
,32.0
,27.0
,33.0
,34.0
,32.0
,23.0
,26.5
,31.0
,16.0
,29.0
,32.0
,32.0
,31.0
,29.0
,32.0
,28.0
,28.0
,52.0
,30.0
,39.0
,35.0
,30.0
,29.0
,26.0
,32.0
,30.0
,28.0
,32.0
,28.0
,30.0
,31.0
,32.0
,31.0
,32.0
,31.0
,36.0
,30.0
,25.0
,33.5
,30.0
,31.0
,29.0
,30.0
,35.0
,29.0
,31.0
,31.0
,34.0
,29.0
,30.0
,35.0
,31.0
,30.0
,32.0
,35.0
,27.0
,30.0
,29.0
,36.0
,30.0
,26.0
,33.0
,34.0
,31.0
,32.0
,31.0
,31.0
,33.0
,30.0
,48.0
,29.0
,30.0
,30.0
,30.0
,28.0
,28.0
,34.5
,22.0
,48.0
,25.0
,27.0
,74.0
,39.0
,32.0
,34.0
,30.0
,31.0
,30.0
,30.0
,25.0
,30.0
,31.0
,36.0
,34.0
